,Unnamed: 0,Date,Multi_Class,Search Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china,Current Hospitalized COVID-19 Patients,Total Doses Administered,Daily Increase,Number of Flights,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume
153,153,2021-09-23,1699-5000,2021-09-13,31,96,41,26,59,17,55,34,7,0,0,46,20,9,43,14,4,37,30,13,30,7,25,70,12,36.0,61.0,14.0,58.0,38.0,26.0,40.0,15.0,68.0,59.0,16.0,22.0,47.0,37.0,14.0,56.0,52.0,72.0,51.0,33.0,2.0,21.0,47.0,1,2,28,21,25,63,68,18,2,10,12,9,47,39,10,45,14,6,1,3,5,32,92891.14,393678234.0,670429.0,203683.0,439.79,454.6,-14.82,9620300.0,164.4,164.86,-0.46,4697900.0,343.0,352.99,-9.99,2824400.0,"34,296.30","34,764.82",-468.52,"283,890,000",44.28,44.19,0.09,19719200.0,59.24,59.48,-0.24,5322200.0,234.24,257.3,-23.06,6962500.0
154,154,2021-09-22,1699-5000,2021-09-12,40,74,34,32,53,18,88,32,7,0,9,36,11,5,45,15,3,20,39,8,89,5,23,54,6,36.0,75.0,20.0,66.0,61.0,31.0,45.0,16.0,72.0,63.0,14.0,23.0,49.0,41.0,16.0,69.0,52.0,68.0,53.0,35.0,2.0,22.0,50.0,1,1,15,17,55,23,40,21,5,26,14,7,36,21,17,50,16,3,0,4,4,26,93397.43,393007805.0,660828.0,192614.0,433.09,440.72,-7.63,9003500.0,165.35,163.93,1.42,5657100.0,342.8,339.26,3.54,1480000.0,"34,006.87","34,258.32",-251.45,"296,590,000",43.99,43.95,0.04,22616700.0,58.67,58.74,-0.07,6388200.0,231.41,232.01,-0.6,2363200.0
155,155,2021-09-21,1699-5000,2021-09-11,31,75,27,34,50,17,54,31,5,17,19,33,19,6,63,15,3,28,44,11,32,3,25,65,6,31.0,70.0,17.0,78.0,44.0,42.0,46.0,21.0,69.0,53.0,9.0,17.0,47.0,37.0,21.0,74.0,48.0,56.0,42.0,30.0,2.0,26.0,51.0,1,1,23,22,45,0,33,12,4,11,13,7,33,19,6,48,18,5,0,4,5,58,93928.0,392346977.0,671122.0,186013.0,424.3,434.04,-9.74,9355300.0,164.61,164.53,0.08,6663600.0,344.77,341.35,3.42,2455400.0,"34,025.61","33,919.84",105.77,"306,970,000",44.25,43.92,0.33,23645600.0,58.87,59.13,-0.26,8695900.0,227.89,230.29,-2.4,2872000.0
156,156,2021-09-20,1699-5000,2021-09-10,36,85,46,27,51,19,54,31,7,15,18,44,31,6,38,14,4,6,36,13,55,4,23,68,10,31.0,78.0,18.0,77.0,85.0,58.0,42.0,19.0,63.0,56.0,10.0,10.0,47.0,34.0,24.0,58.0,51.0,55.0,43.0,31.0,1.0,25.0,54.0,1,2,29,25,20,43,63,18,5,24,12,10,54,38,22,53,15,10,0,3,12,22,94358.71,391675855.0,684545.0,181426.0,417.51,423.33,-5.82,12929400.0,163.48,163.81,-0.33,7270800.0,341.2,339.01,2.19,3322100.0,"34,459.72","33,970.47",489.25,"435,780,000",43.39,44.2,-0.81,41873000.0,56.17,58.5,-2.33,17488700.0,224.07,226.92,-2.85,3275700.0
157,157,2021-09-19,1699-5000,2021-09-09,37,88,48,28,54,16,52,34,7,5,4,68,20,9,60,17,4,56,55,16,31,6,27,64,12,34.0,69.0,16.0,68.0,32.0,33.0,42.0,16.0,61.0,63.0,15.0,27.0,48.0,33.0,18.0,64.0,49.0,71.0,54.0,49.0,2.0,21.0,50.0,1,2,26,22,25,0,66,16,1,10,12,9,70,27,5,53,12,10,1,3,10,24,94666.86,390991310.0,303737.0,182725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,2021-09-18,1699-5000,2021-09-08,32,89,34,24,59,18,55,34,8,5,8,51,16,9,44,14,4,30,54,19,47,7,24,65,12,39.0,93.0,27.0,55.0,41.0,29.0,39.0,16.0,67.0,63.0,16.0,29.0,47.0,36.0,18.0,62.0,53.0,64.0,49.0,65.0,2.0,21.0,49.0,1,2,25,20,29,0,68,24,5,5,11,8,72,36,10,50,17,10,0,2,3,54,94958.43,390687573.0,519860.0,189531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159,2021-09-17,1699-5000,2021-09-07,43,97,45,23,58,18,56,36,7,5,13,82,14,8,63,15,5,37,40,14,47,7,22,67,12,41.0,75.0,15.0,55.0,92.0,26.0,38.0,17.0,67.0,67.0,14.0,15.0,50.0,40.0,16.0,64.0,58.0,72.0,49.0,81.0,2.0,23.0,52.0,1,2,23,16,30,0,62,17,2,23,12,7,69,28,21,45,18,7,1,2,3,24,95145.29,390167713.0,898897.0,201714.0,438.53,430.05,8.48,30536400.0,164.3,164.75,-0.45,13419800.0,370.74,359.18,11.56,5646200.0,"34,737.86","34,584.88",152.98,"560,630,000",44.17,43.89,0.28,56370500.0,56.16,55.56,0.6,7304400.0,238.21,237.54,0.67,3137200.0
160,160,2021-09-16,1699-5000,2021-09-06,31,80,26,37,50,16,51,35,5,16,0,36,10,5,31,16,4,20,39,9,74,5,21,58,6,43.0,73.0,20.0,60.0,43.0,26.0,39.0,14.0,67.0,59.0,14.0,18.0,49.0,37.0,17.0,71.0,53.0,66.0,48.0,74.0,2.0,22.0,53.0,1,2,15,15,44,0,37,27,6,41,14,8,73,18,0,43,14,1,1,2,3,35,95282.29,389268816.0,756750.0,196745.0,431.21,440.65,-9.44,10107400.0,165.65,165.22,0.43,5665400.0,350.39,372.65,-22.26,4606800.0,"34,810.27","34,751.32",58.95,"278,270,000",44.88,44.47,0.41,22424200.0,56.47,56.6,-0.13,5344700.0,231.14,237.27,-6.13,2221300.0
161,161,2021-09-15,1699-5000,2021-09-05,27,76,52,39,46,18,87,33,6,0,5,49,11,3,40,16,4,14,39,9,67,5,22,61,6,36.0,65.0,19.0,77.0,45.0,28.0,45.0,19.0,68.0,55.0,10.0,18.0,46.0,38.0,18.0,48.0,58.0,55.0,46.0,62.0,2.0,29.0,61.0,1,1,15,17,64,0,36,24,5,77,14,9,70,22,6,50,13,3,1,3,3,27,95472.71,388512066.0,758030.0,192059.0,427.45,434.46,-7.01,12893600.0,165.0,165.42,-0.42,7935300.0,338.11,355.25,-17.14,4545800.0,"34,580.95","34,814.39",-233.44,"317,490,000",44.56,44.77,-0.21,28674600.0,56.53,56.45,0.08,6923000.0,234.73,232.3,2.43,2874200.0
162,162,2021-09-14,1699-5000,2021-09-04,26,69,28,47,42,16,45,35,7,11,15,34,14,6,40,14,4,15,35,9,70,3,21,65,6,36.0,48.0,22.0,69.0,42.0,27.0,42.0,21.0,65.0,53.0,7.0,10.0,46.0,31.0,21.0,72.0,55.0,50.0,46.0,67.0,2.0,26.0,66.0,1,2,24,22,59,0,37,20,0,39,14,11,95,19,12,41,12,2,0,2,3,53,95617.57,387754036.0,746909.0,189798.0,419.27,427.71,-8.44,14736500.0,166.4,164.8,1.6,5259600.0,326.17,334.88,-8.71,2850000.0,"34,906.90","34,577.57",329.33,"325,140,000",44.67,44.71,-0.04,24100200.0,56.34,55.96,0.38,6483000.0,233.08,234.29,-1.21,2790000.0
163,163,2021-09-13,1699-5000,2021-09-03,28,77,39,31,49,15,48,33,7,15,4,47,14,8,62,13,4,25,31,13,29,5,21,57,9,36.0,63.0,22.0,76.0,83.0,28.0,41.0,18.0,61.0,56.0,8.0,12.0,48.0,31.0,25.0,57.0,51.0,56.0,47.0,74.0,1.0,28.0,64.0,1,2,26,20,72,0,54,20,2,44,12,9,90,22,11,53,13,4,0,2,3,22,95618.57,387007127.0,778201.0,187778.0,448.0,419.72,28.28,15664700.0,167.92,165.8,2.12,6273500.0,348.19,327.14,21.05,3963800.0,"34,665.50","34,869.63",-204.13,"334,190,000",45.74,44.58,1.16,37086200.0,56.63,55.96,0.67,4013000.0,247.42,233.83,13.59,4006300.0
164,164,2021-09-12,1699-5000,2021-09-02,29,84,48,26,52,15,52,36,6,5,8,71,16,8,43,14,5,43,32,12,51,6,23,71,11,38.0,75.0,13.0,63.0,30.0,29.0,38.0,15.0,62.0,60.0,13.0,20.0,49.0,39.0,19.0,54.0,50.0,65.0,49.0,76.0,2.0,24.0,56.0,1,2,23,23,20,42,58,18,2,28,12,6,100,27,0,61,24,11,0,2,4,24,95542.43,386228926.0,349199.0,191561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,2021-09-11,1699-5000,2021-09-01,38,84,46,26,58,15,51,35,7,9,8,53,21,8,43,16,5,30,28,19,36,5,22,60,12,39.0,67.0,16.0,56.0,42.0,32.0,39.0,13.0,64.0,65.0,13.0,21.0,48.0,40.0,20.0,74.0,58.0,69.0,52.0,100.0,3.0,22.0,58.0,1,2,32,24,52,20,60,15,2,9,12,8,40,32,10,48,12,6,1,3,7,52,95354.57,385879727.0,595477.0,196346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,2021-09-10,1699-5000,2021-08-31,41,90,30,25,75,18,56,35,7,5,8,32,28,7,48,16,5,24,30,13,45,6,19,65,12,40.0,100.0,22.0,66.0,77.0,26.0,38.0,16.0,65.0,69.0,13.0,20.0,45.0,37.0,16.0,58.0,56.0,71.0,50.0,60.0,3.0,22.0,57.0,1,2,33,23,53,0,62,19,5,23,12,10,83,24,10,50,14,5,2,3,9,24,94956.43,385284250.0,1030602.0,212065.0,463.16,449.38,13.78,12583500.0,168.55,166.97,1.58,6696100.0,360.0,349.19,10.81,3033200.0,"34,949.59","34,607.72",341.87,"333,230,000",46.27,45.59,0.68,20783700.0,56.81,56.26,0.55,3930400.0,247.34,242.18,5.16,5185300.0
167,167,2021-09-09,1699-5000,2021-08-30,23,86,38,26,66,16,53,36,7,14,4,36,21,8,48,18,5,6,33,14,62,8,22,61,11,41.0,75.0,14.0,63.0,39.0,28.0,39.0,18.0,63.0,66.0,13.0,17.0,47.0,40.0,14.0,56.0,57.0,63.0,47.0,60.0,3.0,24.0,63.0,1,2,29,23,42,20,59,19,4,18,11,10,67,21,10,45,18,3,0,3,5,33,94705.0,384253648.0,843846.0,200803.0,429.93,455.92,-25.99,22189600.0,171.19,168.07,3.12,7114600.0,338.29,351.38,-13.09,3210700.0,"35,013.08","34,879.38",133.7,"261,330,000",46.47,46.03,0.44,21695300.0,57.02,56.29,0.73,5631400.0,268.0,258.77,9.23,6733200.0
168,168,2021-09-08,1699-5000,2021-08-29,29,72,21,36,50,17,83,37,7,0,9,27,15,5,37,17,4,32,35,8,40,5,21,66,6,43.0,74.0,23.0,61.0,52.0,28.0,39.0,14.0,62.0,63.0,12.0,20.0,47.0,34.0,13.0,60.0,56.0,67.0,48.0,66.0,2.0,25.0,61.0,1,2,25,21,79,0,34,15,0,40,13,12,48,22,16,52,15,2,0,3,5,24,94357.43,383409802.0,841861.0,201902.0,433.72,422.9,10.82,11477800.0,171.62,171.9,-0.28,4661700.0,346.21,336.24,9.97,2354600.0,"35,087.45","35,031.07",56.38,"261,880,000",46.51,46.51,0.0,15839600.0,57.31,57.07,0.24,3841500.0,273.06,266.8,6.26,3754100.0
169,169,2021-09-07,1699-5000,2021-08-28,35,75,25,24,42,17,50,35,5,10,5,52,20,6,37,19,4,40,34,7,74,2,23,74,6,39.0,68.0,21.0,73.0,30.0,27.0,44.0,22.0,66.0,57.0,7.0,15.0,43.0,38.0,17.0,80.0,51.0,55.0,47.0,49.0,2.0,30.0,62.0,1,3,21,25,80,45,32,18,5,46,14,12,55,25,22,50,4,3,1,3,5,54,93809.29,382567941.0,905838.0,194582.0,409.5,436.39,-26.89,15995100.0,174.35,172.32,2.03,6859900.0,334.54,346.61,-12.07,2478000.0,"35,373.24","35,100.00",273.24,"289,830,000",46.99,46.75,0.24,26236900.0,59.01,58.39,0.62,5063600.0,256.55,270.58,-14.03,5983100.0
170,170,2021-09-06,1699-5000,2021-08-27,22,82,23,22,50,15,47,33,6,5,0,70,32,7,42,25,5,24,38,11,53,5,25,75,10,40.0,85.0,23.0,71.0,85.0,26.0,43.0,19.0,66.0,68.0,9.0,18.0,50.0,37.0,18.0,76.0,54.0,60.0,49.0,57.0,2.0,29.0,63.0,1,3,29,27,58,41,50,19,3,23,12,8,67,28,15,58,11,4,1,4,9,21,93171.43,381662103.0,176296.0,189465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,171,2021-09-05,1699-5000,2021-08-26,32,86,47,30,58,17,58,34,5,10,8,58,43,8,40,18,5,49,34,15,54,6,24,71,12,41.0,61.0,25.0,64.0,33.0,30.0,38.0,16.0,57.0,62.0,13.0,23.0,50.0,39.0,14.0,57.0,60.0,61.0,53.0,62.0,2.0,24.0,58.0,1,3,32,29,59,20,57,27,2,37,12,8,77,40,15,57,16,12,0,4,8,24,92336.29,381485807.0,365855.0,183209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,2021-09-04,1699-5000,2021-08-25,29,90,38,28,53,17,54,33,7,0,4,40,30,8,39,14,5,35,28,18,48,4,27,67,11,44.0,64.0,16.0,58.0,35.0,28.0,39.0,16.0,62.0,64.0,12.0,17.0,49.0,43.0,12.0,69.0,67.0,67.0,48.0,66.0,3.0,26.0,55.0,2,2,32,29,38,20,59,24,2,22,12,10,62,36,20,50,8,4,0,3,3,45,91358.14,381119952.0,559574.0,197968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,173,2021-09-03,1699-5000,2021-08-24,30,89,28,29,53,18,51,35,6,10,9,54,26,8,43,14,5,19,30,16,36,6,23,65,12,43.0,95.0,22.0,62.0,72.0,29.0,39.0,15.0,61.0,70.0,13.0,18.0,47.0,37.0,12.0,70.0,70.0,72.0,47.0,52.0,3.0,22.0,54.0,1,2,32,32,31,43,60,27,7,5,12,10,72,42,5,48,12,2,0,3,4,22,90464.57,380560378.0,1038870.0,214456.0,392.71,416.7,-23.99,13835300.0,175.1,175.04,0.06,4096900.0,328.49,334.3,-5.81,2238400.0,"35,401.73","35,369.09",32.64,"221,370,000",46.9,46.84,0.06,20817200.0,59.15,58.83,0.32,5330600.0,254.0,251.49,2.51,4316600.0
174,174,2021-09-02,1699-5000,2021-08-23,35,85,43,27,53,14,60,33,7,5,4,47,29,9,46,13,5,30,33,13,43,8,23,76,10,45.0,74.0,21.0,68.0,28.0,32.0,39.0,15.0,59.0,60.0,13.0,18.0,49.0,41.0,14.0,59.0,61.0,66.0,50.0,61.0,3.0,24.0,58.0,1,2,40,30,92,0,58,21,3,5,12,9,55,38,15,45,20,5,0,3,3,28,89158.29,379521508.0,892979.0,205527.0,393.13,397.66,-4.53,8902900.0,174.34,174.93,-0.59,4544300.0,334.86,328.53,6.33,2113100.0,"35,353.06","35,443.82",-90.76,"263,370,000",46.48,46.84,-0.36,26106300.0,59.17,59.59,-0.42,3254300.0,252.44,258.99,-6.55,3349400.0
175,175,2021-09-01,1699-5000,2021-08-22,30,73,47,31,42,17,82,35,6,21,9,38,21,6,27,13,4,7,41,9,49,5,23,71,6,45.0,85.0,12.0,62.0,40.0,28.0,41.0,14.0,60.0,59.0,11.0,15.0,49.0,36.0,16.0,59.0,58.0,64.0,48.0,56.0,3.0,26.0,58.0,1,2,27,24,53,0,31,23,1,36,14,10,49,30,5,47,18,6,0,5,4,27,87705.71,378628529.0,929541.0,191682.0,382.84,389.94,-7.1,11617300.0,172.9,173.74,-0.84,5327400.0,334.25,332.5,1.75,2632200.0,"35,387.55","35,312.53",75.02,"265,520,000",46.19,46.04,0.15,32900100.0,58.74,58.72,0.02,4344300.0,238.0,252.06,-14.06,6124900.0
176,176,2021-08-31,1699-5000,2021-08-21,18,73,29,44,47,17,60,34,6,26,18,31,22,6,27,12,4,20,36,8,61,3,25,66,5,41.0,79.0,18.0,72.0,43.0,31.0,45.0,22.0,68.0,55.0,8.0,11.0,46.0,37.0,14.0,67.0,55.0,57.0,50.0,48.0,2.0,30.0,62.0,1,2,26,27,58,0,29,24,4,45,14,10,56,36,11,55,14,4,0,4,4,51,86217.57,377698988.0,925022.0,187106.0,375.91,376.69,-0.78,10922500.0,173.49,173.13,0.36,7106800.0,340.26,329.19,11.07,3327500.0,"35,391.38","35,360.73",30.65,"337,240,000",46.72,46.07,0.65,34547800.0,58.45,58.28,0.17,4416900.0,235.0,238.54,-3.54,4076900.0
177,177,2021-08-30,1699-5000,2021-08-20,37,85,49,23,46,18,55,34,7,0,8,31,32,6,39,11,4,29,33,10,42,5,23,63,9,42.0,71.0,33.0,73.0,85.0,32.0,43.0,16.0,63.0,56.0,7.0,10.0,50.0,32.0,14.0,78.0,55.0,58.0,43.0,58.0,3.0,30.0,64.0,1,2,29,30,38,0,54,21,2,41,12,9,39,37,20,54,14,2,1,3,6,23,84685.57,376773966.0,923190.0,178728.0,369.0,370.69,-1.69,15529800.0,172.79,173.66,-0.87,3252700.0,351.0,345.0,6.0,3010000.0,"35,471.80","35,399.84",71.96,"245,390,000",46.2,46.76,-0.56,25774400.0,58.67,58.61,0.06,2296500.0,224.31,233.23,-8.92,2685000.0
178,178,2021-08-29,1699-5000,2021-08-19,31,86,42,22,50,17,57,35,6,14,16,25,41,8,51,13,5,17,32,14,45,7,24,68,10,41.0,66.0,22.0,64.0,39.0,33.0,39.0,15.0,57.0,59.0,10.0,13.0,52.0,37.0,16.0,77.0,56.0,64.0,45.0,38.0,3.0,26.0,60.0,1,2,31,27,52,59,54,17,1,18,12,8,51,29,29,55,11,6,1,3,5,28,83051.71,375850776.0,429380.0,169344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179,2021-08-28,1699-5000,2021-08-18,42,85,45,31,50,15,58,35,7,14,12,46,40,8,43,11,5,29,30,14,45,6,21,75,11,42.0,60.0,20.0,66.0,37.0,35.0,38.0,16.0,63.0,61.0,11.0,13.0,49.0,38.0,12.0,56.0,55.0,69.0,47.0,38.0,3.0,26.0,57.0,1,2,43,28,62,0,59,16,2,31,12,8,45,33,15,50,14,3,1,3,5,52,81295.29,375421396.0,710451.0,180837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,2021-08-27,1699-5000,2021-08-17,36,83,32,29,53,14,55,33,6,9,4,37,39,8,41,12,5,41,31,13,45,5,22,62,11,42.0,98.0,16.0,65.0,67.0,40.0,39.0,17.0,57.0,66.0,10.0,13.0,49.0,43.0,10.0,59.0,61.0,73.0,48.0,39.0,3.0,25.0,59.0,1,2,37,25,29,20,57,18,5,22,13,9,43,31,15,53,22,5,2,4,7,30,79349.43,374710945.0,1168155.0,198046.0,398.83,382.22,16.61,13165400.0,174.28,172.93,1.35,7044400.0,368.79,358.48,10.31,2327300.0,"35,231.11","35,455.80",-224.69,"240,990,000",47.37,46.6,0.77,32874400.0,58.89,58.63,0.26,5244600.0,230.83,226.67,4.16,2897700.0
181,181,2021-08-26,1699-5000,2021-08-16,34,86,13,23,57,17,51,35,6,10,13,35,30,12,36,13,4,30,30,12,68,7,23,72,10,41.0,76.0,19.0,58.0,43.0,61.0,39.0,14.0,56.0,60.0,12.0,16.0,51.0,42.0,12.0,76.0,57.0,67.0,45.0,39.0,3.0,27.0,60.0,1,3,39,23,54,20,54,18,10,9,12,6,49,18,5,42,12,1,1,4,10,34,77344.86,373542790.0,987874.0,199960.0,395.45,400.3,-4.85,8904400.0,173.95,173.3,0.65,5031600.0,371.0,369.99,1.01,1927500.0,"35,449.68","35,213.12",236.56,"239,740,000",47.7,47.38,0.32,29029300.0,58.86,58.76,0.1,3715400.0,238.18,230.34,7.84,2697300.0
182,182,2021-08-25,1699-5000,2021-08-15,32,79,29,30,49,17,81,35,6,5,9,32,26,13,40,12,4,13,36,9,62,5,21,72,6,42.0,89.0,10.0,58.0,49.0,55.0,41.0,17.0,56.0,59.0,12.0,11.0,52.0,44.0,14.0,63.0,61.0,67.0,44.0,35.0,3.0,30.0,62.0,1,2,21,23,38,0,31,24,2,36,14,10,28,28,22,50,18,5,0,3,3,28,75306.43,372554916.0,963793.0,205153.0,391.7,397.87,-6.17,14427600.0,175.69,174.23,1.46,5700300.0,360.78,376.03,-15.25,2990600.0,"35,388.77","35,405.50",-16.73,"237,230,000",48.04,47.51,0.53,51036800.0,58.94,58.58,0.36,5606800.0,229.2,238.18,-8.98,3747300.0
183,183,2021-08-24,1699-5000,2021-08-14,30,76,33,34,49,14,53,35,6,11,23,25,31,10,42,12,4,7,37,8,62,3,23,69,6,39.0,70.0,16.0,73.0,42.0,30.0,45.0,20.0,59.0,52.0,11.0,9.0,51.0,39.0,14.0,70.0,56.0,54.0,43.0,33.0,2.0,33.0,70.0,1,2,30,28,43,45,32,19,1,36,14,11,36,31,11,47,12,6,0,3,3,54,73141.43,371591123.0,947684.0,196146.0,405.69,394.94,10.75,13957500.0,176.99,175.39,1.6,5734800.0,377.33,368.2,9.13,4767500.0,"35,382.72","35,366.26",16.46,"228,710,000",49.74,48.38,1.36,52624100.0,58.36,58.52,-0.16,4234000.0,243.14,233.01,10.13,5823700.0
184,184,2021-08-23,1699-5000,2021-08-13,32,80,51,35,57,15,49,32,6,5,9,36,43,10,37,11,4,37,32,12,49,6,23,67,9,40.0,67.0,25.0,73.0,87.0,26.0,44.0,20.0,60.0,57.0,10.0,11.0,52.0,35.0,15.0,86.0,65.0,61.0,43.0,36.0,2.0,34.0,71.0,1,3,30,27,30,0,46,12,2,23,13,10,33,32,26,55,12,0,2,3,3,23,70863.86,370643439.0,918429.0,183638.0,390.34,411.89,-21.55,15796500.0,178.39,177.61,0.78,6461700.0,373.52,382.1,-8.58,6934500.0,"35,160.97","35,335.71",-174.74,"245,760,000",50.29,49.93,0.36,88652400.0,59.09,58.8,0.29,6114700.0,236.0,251.0,-15.0,4831600.0
185,185,2021-08-22,550-1698,2021-08-12,26,86,23,30,54,13,56,33,6,0,8,70,34,10,55,12,4,30,33,12,66,5,24,68,10,39.0,92.0,18.0,65.0,33.0,25.0,41.0,14.0,54.0,60.0,8.0,13.0,52.0,40.0,14.0,69.0,61.0,68.0,48.0,36.0,3.0,32.0,64.0,1,3,30,27,68,0,53,24,2,32,12,10,42,31,10,47,20,5,1,3,3,24,68536.43,369725010.0,388419.0,166812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186,2021-08-21,1699-5000,2021-08-11,32,83,35,33,54,14,58,33,6,9,4,25,44,10,42,13,4,29,32,15,63,5,25,63,9,41.0,73.0,20.0,57.0,36.0,27.0,43.0,16.0,54.0,60.0,15.0,18.0,51.0,45.0,13.0,91.0,61.0,69.0,49.0,37.0,3.0,32.0,59.0,1,3,35,29,47,0,59,26,6,13,13,9,36,33,34,47,15,7,2,3,2,42,66096.43,369336591.0,664458.0,190712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,2021-08-20,1699-5000,2021-08-10,34,84,27,32,52,18,54,33,6,5,4,48,38,8,37,14,5,36,40,15,63,5,22,81,9,39.0,86.0,15.0,62.0,63.0,26.0,42.0,16.0,55.0,64.0,13.0,16.0,51.0,42.0,14.0,67.0,68.0,72.0,45.0,33.0,3.0,30.0,59.0,1,3,39,28,15,0,57,23,6,51,13,11,55,29,20,40,16,9,0,3,2,28,63583.0,368672133.0,1105135.0,204264.0,374.55,382.98,-8.43,13110800.0,178.89,179.44,-0.55,5425300.0,336.35,348.68,-12.33,3878200.0,"34,917.96","35,120.08",-202.12,"269,320,000",48.98,48.72,0.26,34257900.0,59.33,59.39,-0.06,3494000.0,221.45,230.89,-9.44,3945700.0
188,188,2021-08-19,1699-5000,2021-08-09,29,84,55,33,49,18,54,32,6,9,12,31,41,9,33,13,4,29,34,15,62,6,26,70,9,42.0,77.0,18.0,59.0,35.0,26.0,43.0,17.0,55.0,60.0,12.0,16.0,49.0,46.0,13.0,69.0,65.0,68.0,46.0,37.0,3.0,32.0,61.0,1,3,29,23,43,0,57,17,0,31,13,13,33,36,20,54,10,3,1,3,2,31,61044.14,367566998.0,943137.0,194967.0,385.0,375.53,9.47,14254700.0,176.62,178.57,-1.95,5615000.0,348.7,331.81,16.89,4638900.0,"34,874.67","34,894.12",-19.45,"333,550,000",48.5,48.8,-0.3,57741600.0,59.12,59.19,-0.07,4327000.0,220.64,217.47,3.17,3135700.0
189,189,2021-08-18,1699-5000,2021-08-08,40,73,58,38,47,17,86,35,6,5,9,28,22,6,51,13,4,20,35,8,53,5,24,64,5,41.0,74.0,15.0,62.0,50.0,27.0,43.0,16.0,54.0,59.0,13.0,15.0,51.0,62.0,10.0,75.0,60.0,61.0,41.0,26.0,2.0,32.0,67.0,1,2,38,22,54,0,31,26,0,41,14,14,17,25,17,49,17,6,1,3,2,30,58500.71,366623861.0,950938.0,185163.0,406.5,398.8,7.7,19121800.0,179.5,177.19,2.31,7134100.0,368.46,363.99,4.47,4801600.0,"35,310.20","34,960.69",349.51,"289,800,000",50.23,49.31,0.92,88598000.0,59.56,59.44,0.12,9738800.0,236.39,226.99,9.4,2815300.0
190,190,2021-08-17,1699-5000,2021-08-07,38,73,33,31,44,17,52,33,6,5,9,28,23,7,35,14,3,13,37,7,60,4,23,64,5,37.0,74.0,17.0,69.0,43.0,31.0,48.0,20.0,63.0,49.0,10.0,7.0,49.0,76.0,12.0,69.0,57.0,56.0,43.0,19.0,2.0,32.0,71.0,1,2,28,25,22,0,32,18,6,41,14,15,22,28,5,50,11,2,1,3,3,50,56003.86,365672923.0,921985.0,178096.0,361.0,401.86,-40.86,25982100.0,177.31,179.47,-2.16,6041900.0,322.0,366.27,-44.27,8101600.0,"35,500.01","35,343.28",156.73,"309,410,000",48.78,50.42,-1.64,68817000.0,58.51,59.35,-0.84,6907600.0,217.6,234.57,-16.97,5187800.0
191,191,2021-08-16,550-1698,2021-08-06,32,77,20,36,51,13,59,30,6,0,4,58,35,9,62,11,4,25,30,13,63,6,22,70,8,38.0,70.0,30.0,72.0,69.0,26.0,45.0,20.0,59.0,57.0,10.0,8.0,52.0,72.0,13.0,72.0,56.0,55.0,42.0,20.0,2.0,38.0,72.0,1,2,37,26,20,0,45,19,3,42,13,16,18,29,15,56,16,3,2,3,3,24,53618.0,364750938.0,868667.0,178550.0,379.27,373.86,5.41,23403400.0,176.55,177.84,-1.29,4782800.0,368.17,343.1,25.07,7979400.0,"35,490.83","35,625.40",-134.57,"292,590,000",48.23,48.91,-0.68,38045800.0,58.07,58.75,-0.68,6117000.0,248.6,229.31,19.29,7798800.0
