,Unnamed: 0,Date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china,Total Doses Administered,Daily Increase,Current Hospitalized COVID-19 Patients,Number of Flights
290,290,2020-09-16,35,85,51,24,69,7,54,26,7,8,14,58,5,13,59,23,7,19,31,15,36,11,21,70,54,24.0,56.0,18.0,64.0,36.0,26.0,43.0,15.0,78.0,94.0,18.0,40.0,43.0,42.0,12.0,73.0,58.0,68.0,42.0,1.0,2.0,24.0,44.0,1,7,4,3,12,0,65,3,2,22,14,17,1,12,12,61,25,9,0,13,6,25,0.0,0.0,25740.71,156758.0
291,291,2020-09-17,38,84,47,22,73,9,57,26,5,7,7,69,4,17,46,20,7,14,32,17,28,10,21,68,51,23.0,48.0,30.0,64.0,33.0,26.0,44.0,19.0,86.0,70.0,21.0,43.0,45.0,34.0,10.0,77.0,54.0,64.0,41.0,1.0,1.0,24.0,47.0,1,7,5,4,19,31,61,5,2,11,12,14,1,22,8,55,13,7,0,12,6,26,0.0,0.0,25454.86,155895.0
292,292,2020-09-18,32,79,40,29,74,9,55,26,6,0,0,39,4,12,57,19,6,15,31,13,35,11,20,79,44,23.0,59.0,29.0,71.0,26.0,24.0,49.0,24.0,77.0,62.0,9.0,38.0,44.0,28.0,13.0,69.0,56.0,59.0,34.0,1.0,1.0,29.0,53.0,1,7,3,3,4,16,56,6,1,22,35,17,1,13,4,60,12,9,0,13,7,28,0.0,0.0,25224.71,164247.0
293,293,2020-09-19,35,71,33,25,52,8,57,25,6,5,8,28,5,18,27,20,6,18,38,8,34,7,21,72,15,24.0,48.0,35.0,79.0,26.0,24.0,50.0,25.0,79.0,60.0,14.0,43.0,44.0,35.0,11.0,73.0,51.0,54.0,38.0,1.0,1.0,27.0,51.0,1,5,7,3,5,20,37,7,1,45,38,17,1,10,0,61,14,7,0,18,6,25,0.0,0.0,25052.29,155400.0
294,294,2020-09-20,30,73,39,36,60,9,53,26,5,0,4,34,3,16,37,20,6,17,41,8,50,12,23,87,14,28.0,57.0,24.0,67.0,29.0,26.0,46.0,16.0,85.0,65.0,20.0,54.0,46.0,42.0,9.0,64.0,52.0,63.0,42.0,2.0,1.0,24.0,45.0,1,5,3,2,14,0,39,4,2,44,38,15,0,9,0,65,11,5,0,14,5,24,0.0,0.0,24864.86,150231.0
295,295,2020-09-21,41,83,45,23,77,9,56,27,6,15,24,28,4,20,58,21,7,19,33,16,48,14,23,70,45,27.0,52.0,18.0,70.0,30.0,24.0,43.0,19.0,83.0,65.0,20.0,53.0,45.0,37.0,9.0,69.0,56.0,68.0,42.0,1.0,1.0,21.0,44.0,1,7,4,2,11,16,62,4,2,18,23,13,2,19,0,47,12,11,0,12,5,23,0.0,0.0,24796.57,148551.0
296,296,2020-09-22,39,83,49,28,69,9,57,27,7,7,13,62,5,27,41,24,8,23,31,16,55,13,21,72,46,27.0,49.0,27.0,63.0,37.0,25.0,44.0,17.0,83.0,67.0,20.0,48.0,46.0,42.0,10.0,59.0,58.0,67.0,46.0,1.0,1.0,23.0,45.0,1,7,7,3,0,0,66,6,2,7,17,17,2,22,4,55,13,13,0,12,5,24,0.0,0.0,24710.71,154255.0
297,297,2020-09-23,36,85,30,29,73,11,58,27,7,4,3,31,4,21,56,23,8,14,29,16,62,13,23,75,47,25.0,60.0,31.0,61.0,28.0,26.0,44.0,17.0,85.0,68.0,25.0,43.0,45.0,40.0,11.0,66.0,54.0,71.0,48.0,1.0,1.0,23.0,44.0,1,7,4,3,12,0,66,7,3,11,14,16,1,20,4,61,10,11,0,12,6,24,0.0,0.0,24731.71,157382.0
298,298,2020-09-24,40,81,42,23,72,8,54,27,6,4,0,47,4,19,61,20,7,14,34,18,55,11,24,69,46,24.0,62.0,23.0,63.0,32.0,25.0,45.0,16.0,78.0,65.0,37.0,43.0,47.0,67.0,10.0,64.0,85.0,69.0,44.0,1.0,1.0,24.0,50.0,1,6,5,4,15,0,66,8,2,18,12,13,2,23,4,65,11,11,0,15,7,24,0.0,0.0,24792.14,156616.0
299,299,2020-09-25,37,82,45,27,64,12,60,26,5,4,8,42,4,19,60,18,7,16,42,14,44,10,25,83,33,25.0,58.0,26.0,76.0,36.0,23.0,50.0,20.0,71.0,57.0,23.0,32.0,46.0,37.0,12.0,59.0,71.0,61.0,37.0,1.0,1.0,28.0,57.0,1,7,1,3,22,0,59,4,4,20,12,12,1,20,0,70,5,8,0,14,6,24,0.0,0.0,24856.43,153321.0
300,300,2020-09-26,37,81,66,36,55,10,53,26,6,5,13,43,7,19,57,19,6,6,40,8,67,9,21,75,13,24.0,62.0,25.0,78.0,31.0,22.0,49.0,21.0,75.0,56.0,18.0,41.0,43.0,36.0,11.0,63.0,59.0,59.0,31.0,1.0,1.0,31.0,51.0,2,6,3,3,20,42,37,7,3,90,12,14,0,9,0,67,6,3,0,15,6,24,0.0,0.0,24996.43,132201.0
301,301,2020-09-27,38,76,75,33,58,10,53,25,7,10,4,22,6,33,47,20,6,6,38,7,47,13,22,77,13,28.0,64.0,22.0,68.0,31.0,22.0,44.0,17.0,79.0,63.0,19.0,39.0,46.0,40.0,10.0,76.0,57.0,64.0,41.0,1.0,2.0,23.0,49.0,1,6,3,3,25,0,40,7,3,19,12,17,0,10,0,67,12,6,0,16,7,25,0.0,0.0,25127.57,130980.0
302,302,2020-09-28,33,90,52,26,67,11,51,27,8,8,11,57,4,23,62,20,7,21,32,14,44,14,25,76,31,26.0,54.0,12.0,66.0,31.0,23.0,45.0,17.0,83.0,64.0,20.0,41.0,47.0,45.0,10.0,60.0,59.0,69.0,43.0,2.0,1.0,23.0,45.0,1,8,3,3,8,17,57,8,2,35,11,12,2,18,9,60,14,8,1,22,8,22,0.0,0.0,25269.29,130931.0
303,303,2020-09-29,43,89,40,24,71,11,53,27,8,0,7,33,3,21,49,22,8,26,30,17,60,13,23,71,38,25.0,51.0,22.0,58.0,34.0,23.0,50.0,16.0,78.0,66.0,21.0,43.0,44.0,39.0,11.0,58.0,58.0,70.0,42.0,1.0,1.0,25.0,42.0,1,9,6,3,13,52,68,9,1,12,10,16,0,18,9,63,6,10,0,22,12,22,0.0,0.0,25478.86,130882.0
304,304,2020-09-30,35,81,47,23,68,9,52,25,8,4,4,38,4,58,69,17,6,5,29,17,45,12,21,73,36,25.0,51.0,25.0,61.0,40.0,23.0,43.0,19.0,78.0,65.0,23.0,54.0,44.0,44.0,12.0,55.0,55.0,71.0,41.0,1.0,1.0,20.0,44.0,1,10,6,3,4,17,61,7,4,8,10,16,0,19,0,65,14,8,0,45,51,25,0.0,0.0,25647.43,155109.0
305,305,2020-10-01,43,84,60,26,69,8,48,24,8,12,11,50,7,25,54,16,6,26,33,16,48,12,25,75,35,41.0,43.0,21.0,60.0,32.0,28.0,55.0,19.0,74.0,61.0,19.0,43.0,45.0,40.0,14.0,57.0,54.0,68.0,43.0,2.0,12.0,33.0,45.0,1,12,5,3,12,17,60,8,5,8,10,14,2,26,4,67,14,8,0,20,16,22,0.0,0.0,25805.0,163100.0
306,306,2020-10-02,40,76,29,24,63,8,55,30,10,4,11,50,5,21,38,16,9,21,36,12,41,9,24,66,30,39.0,65.0,29.0,69.0,29.0,26.0,52.0,21.0,69.0,56.0,9.0,24.0,44.0,34.0,14.0,65.0,58.0,57.0,37.0,1.0,6.0,30.0,50.0,1,14,4,3,4,18,54,8,0,48,10,14,3,20,4,59,14,5,0,99,17,24,0.0,0.0,25961.14,159331.0
307,307,2020-10-03,26,68,62,29,51,13,48,32,11,0,22,23,4,16,54,18,6,12,38,7,44,6,19,76,13,39.0,48.0,28.0,82.0,36.0,26.0,49.0,22.0,78.0,59.0,12.0,24.0,43.0,34.0,12.0,63.0,50.0,55.0,40.0,1.0,3.0,28.0,47.0,1,10,3,4,20,0,35,9,3,70,12,11,4,7,5,80,20,2,1,75,10,24,0.0,0.0,26091.29,140138.0
308,308,2020-10-04,39,76,34,30,58,10,53,31,9,0,4,42,5,15,45,18,6,6,38,8,41,13,23,72,12,39.0,70.0,31.0,64.0,32.0,25.0,45.0,19.0,83.0,65.0,18.0,38.0,46.0,41.0,10.0,64.0,55.0,71.0,47.0,1.0,2.0,24.0,45.0,1,8,3,2,15,0,37,11,4,28,12,11,0,14,5,58,17,6,0,57,9,23,0.0,0.0,26279.29,135064.0
309,309,2020-10-05,39,86,66,26,75,9,60,31,11,8,15,36,5,19,66,18,8,21,30,17,37,15,21,65,33,36.0,54.0,17.0,64.0,40.0,23.0,45.0,18.0,80.0,62.0,21.0,41.0,49.0,42.0,10.0,64.0,55.0,70.0,44.0,1.0,2.0,23.0,43.0,1,11,5,2,13,0,69,7,3,35,11,12,3,27,4,57,17,12,0,40,8,21,0.0,0.0,26529.29,142464.0
310,310,2020-10-06,46,86,46,28,74,11,53,30,10,8,4,46,7,22,46,18,8,20,31,13,47,12,22,77,35,35.0,64.0,16.0,60.0,33.0,24.0,45.0,18.0,78.0,62.0,20.0,45.0,46.0,47.0,11.0,63.0,55.0,73.0,46.0,1.0,2.0,24.0,43.0,2,13,6,3,4,17,69,10,1,12,11,12,1,26,0,52,13,7,0,33,10,22,0.0,0.0,26854.71,150356.0
311,311,2020-10-07,32,90,15,24,71,14,57,31,11,4,7,64,3,19,52,19,8,42,34,16,50,12,23,73,36,32.0,66.0,20.0,59.0,38.0,24.0,49.0,17.0,79.0,63.0,21.0,96.0,44.0,33.0,11.0,49.0,58.0,69.0,47.0,1.0,2.0,22.0,43.0,2,12,3,4,4,35,68,7,1,44,12,17,0,26,9,57,24,10,0,29,8,22,0.0,0.0,27251.29,152426.0
312,312,2020-10-08,43,82,46,24,66,12,59,28,12,12,14,41,5,31,55,16,7,5,32,17,47,9,23,75,35,31.0,85.0,22.0,63.0,32.0,22.0,45.0,22.0,72.0,61.0,17.0,48.0,48.0,35.0,11.0,50.0,59.0,71.0,47.0,1.0,1.0,23.0,51.0,2,9,5,4,8,17,72,8,3,23,11,17,0,22,0,51,16,9,0,28,15,26,0.0,0.0,27695.43,161245.0
313,313,2020-10-09,39,81,53,30,63,11,57,28,11,0,13,57,6,21,73,17,6,30,43,11,38,11,22,89,22,29.0,51.0,27.0,72.0,32.0,20.0,45.0,21.0,66.0,56.0,10.0,19.0,45.0,34.0,12.0,58.0,51.0,60.0,37.0,1.0,1.0,28.0,53.0,2,10,3,4,5,0,65,7,5,32,11,15,1,23,5,59,4,6,0,24,8,24,0.0,0.0,28265.71,163785.0
314,314,2020-10-10,29,69,54,38,57,10,58,27,9,11,9,38,3,16,39,17,6,26,43,9,53,5,20,75,11,30.0,59.0,21.0,79.0,28.0,19.0,47.0,22.0,66.0,58.0,11.0,28.0,47.0,34.0,11.0,82.0,48.0,63.0,36.0,1.0,1.0,30.0,49.0,2,8,4,3,5,0,100,8,4,60,12,17,3,8,0,75,13,7,1,23,7,25,0.0,0.0,28827.57,135202.0
315,315,2020-10-11,33,78,47,32,65,9,58,27,8,10,14,34,2,18,48,18,6,20,46,9,66,12,19,81,11,31.0,64.0,21.0,64.0,37.0,20.0,47.0,19.0,70.0,58.0,18.0,45.0,47.0,39.0,11.0,49.0,54.0,73.0,45.0,2.0,1.0,24.0,46.0,2,6,2,3,16,43,66,7,3,49,11,14,1,22,0,68,13,3,0,20,7,24,0.0,0.0,29384.71,132441.0
316,316,2020-10-12,34,86,61,31,70,10,58,26,9,14,12,80,5,41,46,20,6,6,37,14,29,12,23,76,19,32.0,71.0,13.0,65.0,33.0,21.0,43.0,18.0,73.0,63.0,18.0,45.0,45.0,43.0,10.0,63.0,56.0,74.0,49.0,2.0,1.0,28.0,42.0,1,8,2,3,0,0,67,10,1,18,10,16,1,26,0,58,7,9,0,18,8,21,0.0,0.0,29958.43,132649.0
317,317,2020-10-13,48,86,26,25,72,12,57,27,9,9,8,53,5,42,47,19,7,18,34,11,45,13,25,71,25,31.0,60.0,15.0,63.0,38.0,22.0,43.0,17.0,73.0,64.0,21.0,42.0,47.0,41.0,10.0,57.0,63.0,72.0,48.0,2.0,1.0,22.0,43.0,1,10,5,3,9,0,61,12,2,13,10,17,1,22,5,55,13,8,0,17,8,22,0.0,0.0,30507.0,146771.0
318,318,2020-10-14,37,84,46,26,69,11,51,30,9,0,4,44,3,40,43,19,7,24,38,13,37,11,23,86,26,32.0,64.0,21.0,62.0,23.0,22.0,45.0,19.0,75.0,66.0,21.0,40.0,46.0,41.0,11.0,57.0,59.0,71.0,43.0,1.0,1.0,20.0,43.0,1,9,5,3,0,0,66,11,2,18,10,15,3,29,0,54,13,9,0,19,11,23,0.0,0.0,31020.86,157357.0
319,319,2020-10-15,36,85,39,22,69,11,54,28,9,14,20,40,3,30,41,18,7,29,43,15,36,10,22,81,25,30.0,49.0,11.0,63.0,31.0,23.0,43.0,19.0,70.0,59.0,17.0,40.0,48.0,36.0,12.0,52.0,53.0,67.0,45.0,1.0,1.0,22.0,46.0,2,8,3,4,24,0,63,11,2,26,10,16,0,33,5,77,14,8,0,21,20,24,0.0,0.0,31553.0,156068.0
320,320,2020-10-16,42,77,54,22,63,10,50,25,7,5,17,54,6,23,48,21,7,0,54,12,63,10,21,75,21,29.0,66.0,23.0,74.0,23.0,22.0,45.0,21.0,73.0,58.0,10.0,17.0,47.0,31.0,15.0,57.0,50.0,60.0,39.0,1.0,1.0,28.0,49.0,1,8,5,3,19,0,53,6,2,36,11,14,3,24,0,85,14,8,0,29,20,25,0.0,0.0,31997.86,157148.0
321,321,2020-10-17,46,69,33,32,53,10,57,27,9,5,14,71,6,21,40,22,6,7,57,6,48,6,20,77,11,29.0,60.0,15.0,78.0,27.0,22.0,47.0,23.0,74.0,55.0,11.0,18.0,44.0,36.0,12.0,73.0,53.0,57.0,39.0,1.0,1.0,28.0,45.0,2,6,3,3,5,22,36,11,2,51,11,17,0,14,6,75,12,8,0,20,13,25,0.0,0.0,32415.29,144068.0
322,322,2020-10-18,36,75,47,30,62,10,56,26,8,11,14,28,7,17,37,22,6,0,49,9,45,9,20,70,11,34.0,58.0,15.0,66.0,38.0,22.0,44.0,16.0,76.0,58.0,19.0,38.0,49.0,36.0,12.0,53.0,59.0,75.0,43.0,1.0,1.0,22.0,42.0,2,6,5,3,11,0,39,14,0,60,11,14,1,12,6,65,7,5,0,21,13,25,0.0,0.0,32881.14,139373.0
323,323,2020-10-19,35,90,33,26,76,11,62,27,9,9,13,56,3,21,74,20,8,24,39,16,37,15,26,79,25,34.0,58.0,15.0,65.0,36.0,23.0,43.0,17.0,75.0,63.0,21.0,45.0,50.0,41.0,12.0,52.0,55.0,76.0,51.0,1.0,1.0,23.0,42.0,1,9,5,3,5,39,61,9,5,13,10,11,2,29,0,58,15,7,0,20,13,24,0.0,0.0,33319.29,138651.0
324,324,2020-10-20,36,88,53,22,73,12,55,29,10,10,17,57,5,22,35,21,9,18,39,15,58,11,28,78,39,35.0,63.0,19.0,61.0,39.0,23.0,44.0,18.0,76.0,63.0,19.0,46.0,48.0,44.0,12.0,56.0,56.0,74.0,49.0,1.0,1.0,23.0,41.0,1,16,5,3,10,20,64,13,1,31,10,15,0,25,0,54,17,10,0,21,14,23,0.0,0.0,33855.71,138166.0
325,325,2020-10-21,33,88,47,22,78,13,59,28,10,0,13,50,4,22,65,21,8,24,36,17,32,12,23,89,33,32.0,57.0,21.0,56.0,31.0,23.0,43.0,17.0,72.0,62.0,20.0,47.0,45.0,38.0,13.0,39.0,56.0,72.0,48.0,1.0,1.0,22.0,44.0,1,16,3,3,14,0,61,15,15,14,11,17,1,27,0,64,14,13,0,21,15,26,0.0,0.0,34468.14,139069.0
326,326,2020-10-22,37,85,56,28,72,12,61,27,9,0,0,47,3,24,62,19,7,35,39,14,42,11,22,89,27,31.0,67.0,11.0,60.0,33.0,22.0,45.0,19.0,73.0,60.0,22.0,68.0,47.0,35.0,16.0,57.0,53.0,70.0,44.0,1.0,1.0,24.0,47.0,1,12,3,3,14,0,57,8,6,31,11,16,2,21,0,63,19,11,0,23,17,26,0.0,0.0,35151.0,151846.0
327,327,2020-10-23,41,80,31,27,67,9,56,26,9,19,9,49,4,57,60,17,6,30,37,15,36,8,20,79,21,28.0,57.0,26.0,77.0,25.0,24.0,45.0,24.0,70.0,56.0,10.0,22.0,48.0,28.0,17.0,71.0,51.0,56.0,40.0,1.0,1.0,24.0,47.0,1,11,3,3,15,62,53,13,5,14,10,17,0,35,0,62,12,10,0,33,35,31,0.0,0.0,35823.14,141878.0
328,328,2020-10-24,37,69,30,32,56,10,46,26,7,5,0,46,5,20,40,20,6,7,41,6,56,5,21,78,12,30.0,55.0,15.0,80.0,33.0,23.0,50.0,22.0,73.0,56.0,14.0,23.0,46.0,34.0,15.0,64.0,49.0,55.0,37.0,1.0,1.0,28.0,42.0,2,7,3,3,16,0,35,10,9,50,11,20,4,19,0,63,16,5,0,21,15,25,0.0,0.0,36588.43,128438.0
329,329,2020-10-25,29,75,36,30,61,12,48,26,8,5,9,31,5,18,39,20,6,7,42,10,41,12,25,80,13,34.0,64.0,19.0,67.0,39.0,22.0,46.0,20.0,73.0,59.0,16.0,44.0,48.0,36.0,13.0,61.0,55.0,67.0,47.0,1.0,1.0,22.0,40.0,1,6,3,2,16,0,34,8,5,25,11,17,1,9,6,54,13,1,0,22,17,26,0.0,0.0,37361.86,123675.0
330,330,2020-10-26,41,84,19,20,68,12,51,26,9,5,12,34,5,29,60,19,7,11,34,14,64,14,26,78,23,37.0,65.0,16.0,63.0,36.0,22.0,47.0,19.0,75.0,61.0,21.0,43.0,49.0,39.0,15.0,59.0,58.0,71.0,48.0,1.0,1.0,22.0,39.0,1,9,4,2,9,58,61,14,10,9,10,10,2,30,5,51,17,9,0,22,17,23,0.0,0.0,38176.43,124271.0
331,331,2020-10-27,43,84,46,19,70,11,60,27,10,0,0,73,4,44,33,21,8,47,35,14,34,11,19,83,25,36.0,42.0,30.0,62.0,26.0,21.0,45.0,17.0,69.0,63.0,20.0,34.0,49.0,34.0,16.0,49.0,56.0,71.0,49.0,1.0,1.0,22.0,37.0,1,8,5,3,10,59,62,7,3,4,11,17,1,40,0,67,19,7,0,22,16,24,0.0,0.0,38873.0,136318.0
332,332,2020-10-28,48,81,62,18,70,11,58,27,8,0,8,56,4,27,63,20,8,18,33,16,28,9,23,81,26,36.0,85.0,33.0,61.0,31.0,22.0,44.0,16.0,70.0,68.0,24.0,39.0,50.0,34.0,16.0,56.0,61.0,71.0,46.0,1.0,1.0,24.0,39.0,1,6,4,3,9,19,61,12,45,26,10,15,1,32,5,51,14,9,1,23,16,24,0.0,0.0,39581.0,142076.0
333,333,2020-10-29,45,83,45,20,68,12,57,30,9,9,17,34,6,21,51,18,8,29,38,17,33,9,25,66,25,34.0,47.0,24.0,66.0,33.0,19.0,43.0,15.0,73.0,59.0,21.0,54.0,53.0,34.0,19.0,56.0,50.0,69.0,45.0,2.0,1.0,26.0,38.0,2,6,3,3,23,39,61,14,21,13,10,17,0,41,5,63,10,3,0,21,14,24,0.0,0.0,40284.0,143870.0
334,334,2020-10-30,37,77,24,20,63,11,56,27,9,10,17,35,5,17,26,19,7,36,44,12,28,9,22,78,22,34.0,61.0,38.0,77.0,30.0,18.0,45.0,19.0,64.0,59.0,13.0,18.0,51.0,31.0,24.0,59.0,50.0,57.0,39.0,1.0,1.0,25.0,40.0,2,5,6,3,29,20,51,13,0,14,10,14,2,30,5,72,11,9,0,23,16,25,0.0,0.0,41119.86,161577.0
335,335,2020-10-31,25,70,42,34,53,14,55,27,7,16,29,44,5,19,38,19,7,7,46,8,38,4,23,79,11,36.0,54.0,22.0,75.0,33.0,19.0,48.0,21.0,73.0,60.0,13.0,22.0,42.0,29.0,22.0,50.0,52.0,58.0,33.0,1.0,1.0,23.0,38.0,2,3,5,3,34,23,32,12,4,31,11,13,3,12,12,63,9,7,0,25,15,25,0.0,0.0,41902.29,150905.0
336,336,2020-11-01,35,72,49,33,60,11,54,28,8,6,19,36,4,24,46,20,7,20,46,6,38,11,21,81,11,42.0,56.0,19.0,54.0,35.0,22.0,45.0,18.0,74.0,62.0,23.0,40.0,46.0,36.0,29.0,64.0,55.0,69.0,46.0,1.0,1.0,21.0,38.0,2,3,3,2,22,23,35,19,1,41,11,16,0,11,0,69,19,2,0,29,18,25,0.0,0.0,42699.71,122920.0
337,337,2020-11-02,34,95,52,38,76,12,58,28,10,9,33,38,4,36,68,20,8,35,77,15,37,13,24,73,22,41.0,42.0,25.0,54.0,26.0,18.0,47.0,16.0,65.0,61.0,20.0,44.0,43.0,31.0,57.0,50.0,54.0,68.0,43.0,1.0,1.0,19.0,37.0,1,4,3,2,14,20,58,10,2,9,10,16,1,30,0,54,16,7,0,34,20,23,0.0,0.0,43609.86,141570.0
338,338,2020-11-03,34,84,38,31,65,13,65,28,9,0,12,39,7,31,52,16,6,57,34,14,27,9,22,81,19,25.0,34.0,13.0,33.0,19.0,12.0,34.0,10.0,41.0,38.0,16.0,21.0,28.0,20.0,100.0,34.0,33.0,44.0,27.0,1.0,1.0,13.0,23.0,2,3,2,3,18,0,53,12,4,9,10,14,3,28,0,56,20,8,0,46,32,22,0.0,0.0,44582.86,154779.0
339,339,2020-11-04,23,54,12,16,43,8,41,18,5,18,8,54,3,22,30,10,4,19,19,11,9,6,14,63,14,30.0,36.0,10.0,39.0,26.0,15.0,36.0,13.0,53.0,48.0,20.0,31.0,31.0,28.0,27.0,51.0,39.0,56.0,33.0,1.0,1.0,15.0,27.0,1,2,1,1,22,51,37,10,1,17,6,8,1,26,0,36,4,11,1,98,82,15,0.0,0.0,45588.57,167179.0
340,340,2020-11-05,27,60,21,14,51,9,47,22,8,0,18,22,4,23,43,13,4,21,26,12,27,7,16,53,17,32.0,44.0,26.0,45.0,22.0,16.0,42.0,15.0,57.0,50.0,22.0,31.0,34.0,25.0,18.0,49.0,42.0,53.0,36.0,1.0,1.0,18.0,31.0,1,2,2,3,7,0,43,11,3,26,8,12,1,26,0,41,13,8,2,75,65,16,0.0,0.0,46665.57,166889.0
341,341,2020-11-06,41,62,13,17,56,11,54,25,7,4,17,28,3,24,40,14,5,24,31,11,29,5,19,71,14,32.0,36.0,29.0,55.0,28.0,16.0,49.0,19.0,58.0,52.0,14.0,17.0,35.0,24.0,18.0,61.0,41.0,47.0,33.0,1.0,1.0,22.0,36.0,1,2,1,3,15,16,42,14,4,25,9,12,0,31,0,54,16,6,1,68,52,19,0.0,0.0,47795.14,169742.0
342,342,2020-11-07,25,57,34,23,49,10,43,25,6,18,20,26,4,24,33,14,5,17,35,8,33,4,15,70,9,36.0,66.0,32.0,69.0,30.0,19.0,65.0,22.0,70.0,56.0,13.0,23.0,39.0,32.0,12.0,71.0,45.0,49.0,35.0,2.0,1.0,24.0,38.0,1,3,4,2,0,0,28,20,4,75,10,14,1,13,0,66,7,5,1,92,100,22,0.0,0.0,49043.71,144085.0
343,343,2020-11-08,35,68,51,33,57,13,47,27,8,10,26,32,4,29,29,17,6,6,38,11,28,8,21,67,11,43.0,58.0,20.0,65.0,32.0,19.0,49.0,17.0,76.0,64.0,26.0,41.0,42.0,35.0,9.0,62.0,54.0,72.0,50.0,2.0,1.0,22.0,40.0,2,4,4,2,30,20,35,20,2,32,11,14,0,15,0,65,11,5,1,82,95,24,0.0,0.0,50448.43,131575.0
344,344,2020-11-09,35,83,25,31,74,14,57,30,9,18,16,51,8,33,39,24,7,39,33,17,32,10,23,83,21,45.0,73.0,32.0,59.0,40.0,20.0,45.0,18.0,73.0,69.0,25.0,38.0,41.0,31.0,10.0,61.0,57.0,75.0,49.0,2.0,1.0,22.0,38.0,2,6,2,3,32,75,63,19,0,13,10,10,2,38,0,52,22,8,1,47,32,22,0.0,0.0,51971.43,137983.0
345,345,2020-11-10,46,82,22,21,72,12,58,31,10,18,16,48,7,100,65,26,8,34,32,15,23,11,25,83,25,46.0,61.0,18.0,58.0,29.0,20.0,44.0,20.0,69.0,68.0,22.0,30.0,42.0,33.0,10.0,61.0,52.0,72.0,47.0,2.0,1.0,21.0,36.0,2,6,5,4,27,0,62,21,3,17,10,13,2,45,14,63,14,8,1,38,23,22,0.0,0.0,53772.0,136552.0
346,346,2020-11-11,39,83,25,21,69,13,54,32,11,27,24,30,7,63,58,23,8,38,39,13,34,9,23,75,21,46.0,81.0,10.0,58.0,37.0,22.0,47.0,20.0,74.0,100.0,24.0,27.0,42.0,36.0,11.0,56.0,52.0,74.0,50.0,1.0,1.0,21.0,37.0,2,4,5,3,32,0,54,25,2,29,10,13,1,36,0,66,20,6,1,32,15,21,0.0,0.0,55628.0,135773.0
347,347,2020-11-12,37,81,37,21,74,13,56,29,10,4,12,32,13,36,50,22,8,11,36,17,38,7,25,72,27,46.0,60.0,34.0,62.0,28.0,22.0,44.0,20.0,70.0,83.0,27.0,41.0,42.0,30.0,11.0,62.0,54.0,73.0,52.0,2.0,1.0,21.0,38.0,2,4,4,4,13,0,59,21,4,4,11,10,1,41,5,52,17,5,0,28,13,22,0.0,0.0,57568.43,152913.0
348,348,2020-11-13,45,80,44,30,67,11,54,29,8,14,12,46,10,32,43,20,10,11,49,18,35,7,23,74,22,47.0,63.0,25.0,75.0,26.0,24.0,47.0,25.0,70.0,74.0,15.0,13.0,40.0,29.0,13.0,75.0,48.0,69.0,40.0,2.0,1.0,25.0,39.0,2,4,3,6,9,19,53,24,1,26,10,12,2,53,0,63,17,7,0,29,11,24,0.0,0.0,59487.14,156985.0
349,349,2020-11-14,40,74,43,33,59,11,55,30,10,11,4,18,10,22,38,21,9,20,46,6,32,7,27,79,12,48.0,55.0,34.0,79.0,29.0,25.0,50.0,26.0,73.0,73.0,14.0,20.0,37.0,30.0,12.0,84.0,49.0,61.0,44.0,2.0,1.0,25.0,38.0,2,4,4,4,16,22,37,25,5,29,12,16,3,25,6,66,11,5,0,27,9,25,0.0,0.0,61455.29,140152.0
350,350,2020-11-15,42,76,50,28,60,13,54,30,10,26,23,27,13,18,41,26,9,6,46,9,44,10,24,78,12,53.0,76.0,9.0,62.0,32.0,20.0,48.0,22.0,75.0,72.0,25.0,38.0,42.0,36.0,9.0,65.0,57.0,73.0,47.0,1.0,1.0,24.0,37.0,3,4,4,4,21,0,36,22,1,24,11,15,0,22,6,64,13,8,1,25,9,24,0.0,0.0,63463.43,123670.0
351,351,2020-11-16,49,89,51,22,81,13,58,31,11,9,33,61,10,23,38,23,11,28,36,17,35,13,24,77,24,55.0,66.0,25.0,59.0,28.0,21.0,45.0,23.0,73.0,69.0,24.0,47.0,39.0,36.0,10.0,73.0,64.0,76.0,51.0,2.0,1.0,22.0,35.0,3,6,4,6,14,0,62,28,2,13,11,15,1,59,5,50,24,8,0,22,8,22,0.0,0.0,65546.29,145682.0
352,352,2020-11-17,47,87,50,26,78,14,62,32,11,9,12,42,11,20,48,23,11,22,35,18,37,13,26,78,27,55.0,63.0,23.0,63.0,29.0,20.0,47.0,23.0,73.0,70.0,27.0,40.0,40.0,32.0,10.0,63.0,59.0,78.0,53.0,2.0,1.0,22.0,36.0,3,6,5,6,23,19,59,24,2,17,11,21,0,61,14,55,11,5,0,20,7,22,0.0,0.0,67539.29,148984.0
