,Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume,Total Doses Administered,Daily Increase,Number of Flights,Current Hospitalized COVID-19 Patients,Unnamed: 0,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom,covid symptoms,hospitals near me,baconator,helmet,aluminium,plane,age,hen,table,digital,mutation,oppose,city,athlete,prediction,tumble,stroke,diabetes,lungs,ivermectin,hydroxychloroquine,bleach,lake,toilet paper,stimulus,vaccines near me,vaccine side effects,how to get my taste back,anti-depressant,mental health,can dogs get covid,doritos locos tacos,best hikes near me,tiktok,jeff bezos net worth,what is ivermectin,what is mrna,bill gates population control,ubereats,instacart jobs,gig economy,stimmy,trump,biden,china
39,2020-01-29,22.23,20.55,1.68,4671900,149.45,150.54,-1.09,6288600,33.95,31.8,2.15,184200,"28,820.53","28,734.45",86.08,"302,290,000",36.17,35.65,0.51,34165726,50.09,49.66,0.43,4044800,7.22,6.84,0.38,5591100,0.0,0.0,184425.0,0.0,59,48,85,21,25,84,21,61,44,52,0,0,28,0,12,58,13,1,32,54,5,47,5,45,91,4,0.0,66.0,17.0,58.0,33.0,33.0,42.0,14.0,66.0,63.0,29.0,33.0,48.0,42.0,10.0,66.0,56.0,75.0,44.0,1.0,0.0,17.0,39.0,1,0,3,2,4,36,66,0,2,12,5,9,0,26,4,42,19,9,0,10,1,65
40,2020-01-30,21.05,20.99,0.06,3061800,150.03,150.36,-0.33,6470600,30.7,29.9,0.8,228600,"28,640.16","28,859.44",-219.28,"326,850,000",35.2,35.17,0.03,32316589,49.37,49.09,0.28,5974200,7.03,7.0,0.03,3738800,0.0,0.0,186239.0,0.0,60,48,85,48,22,90,19,66,40,50,0,0,37,0,17,70,13,2,5,50,5,37,4,42,91,4,0.0,65.0,18.0,62.0,28.0,30.0,42.0,14.0,65.0,63.0,25.0,37.0,50.0,45.0,11.0,61.0,52.0,66.0,49.0,0.0,0.0,18.0,40.0,1,0,4,1,0,0,65,0,2,4,5,13,2,28,0,40,16,6,0,9,1,63
41,2020-01-31,21.14,20.51,0.63,2833600,149.75,148.87,0.88,8651700,30.36,29.21,1.15,138700,"28,813.04","28,256.03",557.01,"403,890,000",35.05,35.33,-0.28,33894005,49.18,48.7,0.48,4129300,7.21,7.62,-0.41,6765900,0.0,0.0,184949.0,0.0,61,38,78,54,19,75,15,71,39,48,0,0,49,0,16,59,12,2,0,52,3,42,4,52,87,3,0.0,56.0,17.0,61.0,25.0,29.0,46.0,18.0,62.0,58.0,12.0,20.0,46.0,40.0,11.0,77.0,46.0,62.0,40.0,1.0,0.0,20.0,45.0,1,0,4,2,9,0,55,0,1,0,5,23,0,25,4,46,13,10,0,12,1,66
42,2020-02-03,20.66,20.38,0.28,3155400,149.42,150.17,-0.75,5765200,29.8,30.27,-0.47,177600,"28,319.65","28,399.81",-80.16,"307,910,000",35.54,35.59,-0.05,20875735,48.62,48.51,0.11,1990900,7.26,6.81,0.45,4195600,0.0,0.0,179441.0,0.0,64,44,81,46,23,78,18,62,41,48,0,3,46,0,14,58,10,2,10,41,4,39,7,41,71,3,0.0,76.0,22.0,50.0,28.0,27.0,48.0,14.0,69.0,61.0,30.0,36.0,58.0,42.0,9.0,55.0,56.0,77.0,51.0,1.0,0.0,17.0,40.0,1,0,2,1,4,33,59,0,3,11,5,18,0,25,0,42,10,9,0,16,1,49
43,2020-02-04,20.09,20.87,-0.78,1824400,151.49,151.6,-0.11,6541400,29.17,32.92,-3.75,137600,"28,696.74","28,807.63",-110.89,"332,750,000",36.13,35.76,0.37,31150865,48.76,48.76,0.0,1698800,6.63,7.01,-0.38,4168300,0.0,0.0,170708.0,0.0,65,43,84,32,27,89,19,70,43,52,0,0,24,0,17,70,13,2,10,39,4,73,4,45,76,4,0.0,58.0,31.0,50.0,25.0,28.0,49.0,15.0,67.0,62.0,30.0,37.0,51.0,52.0,9.0,66.0,60.0,76.0,47.0,1.0,0.0,17.0,38.0,1,0,2,1,0,35,66,0,2,8,5,15,3,22,0,41,14,13,0,12,2,49
44,2020-02-05,20.99,20.05,0.94,2656800,151.72,153.99,-2.27,5979900,34.0,29.25,4.75,405000,"29,048.73","29,290.85",-242.12,"357,540,000",35.91,36.21,-0.3,29443490,49.46,49.73,-0.27,2303000,6.9,6.97,-0.07,2158500,0.0,0.0,174865.0,0.0,66,38,85,45,25,86,19,63,41,52,4,4,57,0,22,54,13,2,0,40,4,54,4,48,85,4,0.0,56.0,30.0,55.0,31.0,28.0,46.0,14.0,67.0,63.0,30.0,36.0,49.0,53.0,9.0,69.0,52.0,79.0,45.0,1.0,0.0,16.0,40.0,1,0,3,1,4,36,63,0,1,8,5,13,1,33,9,55,17,14,0,31,1,44
45,2020-02-06,20.27,19.88,0.39,1929700,154.25,153.53,0.72,6201200,32.0,32.93,-0.93,387400,"29,388.58","29,379.77",8.81,"263,700,000",36.47,36.3,0.17,21047748,49.69,50.03,-0.34,2531000,6.89,6.84,0.05,1457600,0.0,0.0,171934.0,0.0,67,48,81,29,22,84,17,61,42,48,8,0,39,0,16,84,15,2,5,39,6,44,4,49,90,4,0.0,61.0,20.0,50.0,30.0,28.0,43.0,15.0,63.0,64.0,25.0,34.0,49.0,41.0,7.0,83.0,52.0,72.0,42.0,1.0,0.0,17.0,43.0,1,0,3,2,8,0,63,0,2,0,5,13,0,35,13,53,16,8,0,20,1,46
46,2020-02-07,19.79,23.24,-3.45,10144200,153.34,151.89,1.45,5700300,31.88,30.88,1.0,166700,"29,286.92","29,102.51",184.41,"252,860,000",36.39,36.1,0.29,21903596,49.89,49.4,0.49,1995500,6.76,6.31,0.45,2607200,0.0,0.0,181611.0,0.0,68,45,71,33,22,77,17,69,39,46,4,7,34,0,12,66,13,3,11,47,5,45,4,45,87,4,0.0,60.0,27.0,59.0,24.0,26.0,50.0,18.0,61.0,61.0,11.0,11.0,47.0,37.0,8.0,72.0,50.0,61.0,39.0,1.0,0.0,19.0,45.0,1,0,2,1,4,18,55,0,1,0,5,12,1,25,9,57,14,21,0,12,1,47
47,2020-02-10,23.5,23.65,-0.15,9356800,151.68,151.86,-0.18,4835600,30.99,32.12,-1.13,121700,"28,995.66","29,276.82",-281.16,"250,510,000",36.25,35.87,0.38,19998385,49.49,49.91,-0.42,1983200,6.43,7.02,-0.59,6183600,0.0,0.0,159472.0,0.0,71,35,84,43,19,81,18,67,41,48,4,0,54,0,14,58,11,2,25,39,4,44,5,41,79,4,0.0,65.0,15.0,56.0,30.0,26.0,45.0,14.0,72.0,68.0,32.0,41.0,48.0,49.0,8.0,59.0,59.0,80.0,53.0,1.0,0.0,17.0,41.0,1,0,3,1,0,17,67,0,4,8,6,25,0,39,4,49,15,8,0,9,2,43
48,2020-02-11,22.09,21.35,0.74,6188300,152.29,151.99,0.3,3715300,31.48,30.71,0.77,175300,"29,390.71","29,276.34",114.37,"279,540,000",35.95,36.14,-0.19,16027335,49.94,49.78,0.16,1848800,6.93,7.21,-0.28,2429000,0.0,0.0,161819.0,0.0,72,37,85,38,22,93,19,61,41,51,8,7,30,0,16,78,11,2,5,35,5,44,5,46,87,4,0.0,60.0,10.0,56.0,27.0,26.0,46.0,15.0,69.0,63.0,32.0,36.0,48.0,58.0,8.0,60.0,57.0,79.0,50.0,1.0,0.0,18.0,42.0,1,0,2,2,4,17,70,0,3,4,6,17,1,33,8,46,15,11,0,10,2,47
49,2020-02-12,19.64,19.01,0.63,19231800,151.87,151.09,0.78,5166800,30.0,29.56,0.44,157700,"29,406.75","29,551.42",-144.67,"309,530,000",36.14,35.81,0.33,22944315,49.75,49.58,0.17,2483000,7.2,7.31,-0.11,2715000,0.0,0.0,176204.0,0.0,73,44,81,29,22,88,12,60,41,45,0,7,44,0,17,69,11,2,5,34,7,33,3,42,91,4,0.0,65.0,19.0,49.0,23.0,28.0,43.0,14.0,69.0,62.0,27.0,32.0,48.0,55.0,7.0,52.0,58.0,75.0,46.0,1.0,0.0,15.0,42.0,1,0,2,1,0,0,63,0,3,8,6,16,0,43,0,41,13,10,0,10,2,42
50,2020-02-13,19.36,19.05,0.32,6837000,150.16,150.09,0.07,5480200,29.51,30.64,-1.13,107100,"29,436.03","29,423.31",12.72,"291,150,000",35.65,35.04,0.62,22099745,48.81,49.33,-0.52,2807500,7.6,7.79,-0.19,4408600,0.0,0.0,176585.0,0.0,74,43,79,17,23,83,17,66,38,38,12,7,33,0,12,82,10,2,10,37,5,29,6,41,85,4,0.0,52.0,23.0,53.0,25.0,26.0,41.0,16.0,67.0,61.0,21.0,26.0,52.0,35.0,7.0,62.0,54.0,70.0,39.0,1.0,0.0,18.0,44.0,1,0,4,1,0,52,60,0,2,12,6,31,0,39,0,43,9,11,0,9,1,44
51,2020-02-14,19.27,19.0,0.27,5384500,150.56,150.13,0.43,5716300,31.0,30.75,0.25,128700,"29,440.47","29,398.08",42.39,"231,000,000",35.08,34.64,0.44,21006747,48.19,47.85,0.34,6665400,8.05,7.68,0.37,2732800,0.0,0.0,192613.0,0.0,75,37,69,46,27,67,17,57,36,34,4,0,29,0,13,60,10,1,11,39,5,37,4,32,91,4,0.0,67.0,18.0,56.0,25.0,26.0,46.0,20.0,62.0,61.0,12.0,13.0,49.0,38.0,8.0,45.0,51.0,59.0,36.0,1.0,0.0,19.0,46.0,1,0,3,1,0,37,52,0,1,0,5,25,1,19,0,55,11,10,0,9,1,41
52,2020-02-18,19.14,18.91,0.23,4121900,150.47,149.14,1.33,7230700,30.49,31.54,-1.05,66200,"29,282.78","29,232.19",50.59,"256,600,000",34.68,34.46,0.22,17988513,48.96,49.11,-0.15,3927900,7.69,7.99,-0.3,2577100,0.0,0.0,172208.0,0.0,79,53,85,45,19,87,17,69,40,41,4,0,34,0,14,71,11,1,0,34,4,48,5,38,90,4,0.0,50.0,20.0,59.0,30.0,27.0,49.0,15.0,68.0,62.0,29.0,33.0,48.0,53.0,8.0,61.0,54.0,80.0,50.0,1.0,0.0,17.0,42.0,1,0,2,2,0,0,68,0,1,27,5,50,2,25,8,39,11,14,0,9,0,37
53,2020-02-19,19.09,18.92,0.17,3148000,149.21,148.94,0.27,6115200,31.5,32.25,-0.75,253800,"29,312.70","29,348.03",-35.33,"240,640,000",34.54,34.37,0.16,17750941,49.36,49.31,0.05,3269000,7.86,7.95,-0.09,2132000,0.0,0.0,183938.0,0.0,80,49,87,37,20,87,19,68,38,42,4,4,32,0,15,70,11,1,20,39,6,38,6,42,87,4,0.0,50.0,12.0,56.0,28.0,27.0,49.0,14.0,66.0,59.0,29.0,42.0,47.0,55.0,7.0,64.0,54.0,76.0,50.0,1.0,0.0,15.0,41.0,1,0,4,2,4,17,69,0,1,8,6,30,2,29,0,38,7,10,0,10,1,35
54,2020-02-20,18.86,18.54,0.32,4562200,148.61,148.37,0.24,7464700,31.72,32.38,-0.66,152200,"29,296.25","29,219.98",76.27,"287,780,000",33.88,34.01,-0.13,42953135,48.88,48.94,-0.06,3000200,7.88,7.94,-0.06,2355000,0.0,0.0,183430.0,0.0,81,46,82,31,22,85,15,69,36,34,4,7,40,0,45,55,10,1,0,37,5,50,4,38,86,4,0.0,66.0,12.0,55.0,30.0,27.0,46.0,16.0,65.0,58.0,26.0,29.0,49.0,50.0,6.0,67.0,57.0,74.0,45.0,1.0,0.0,19.0,44.0,1,0,2,2,4,17,66,0,2,8,6,44,2,25,4,44,14,10,0,11,2,32
55,2020-02-21,18.47,18.23,0.24,3651100,148.09,149.93,-1.84,7776800,31.8,32.35,-0.55,158700,"29,146.53","28,992.41",154.12,"311,210,000",33.93,33.89,0.04,32425256,49.88,50.17,-0.29,4105800,7.87,7.72,0.15,1804300,0.0,0.0,196756.0,0.0,82,42,75,38,25,80,15,67,35,31,0,0,47,0,14,81,12,1,0,45,5,43,2,35,87,4,0.0,43.0,20.0,68.0,25.0,25.0,54.0,18.0,65.0,58.0,10.0,14.0,49.0,37.0,8.0,54.0,50.0,58.0,39.0,1.0,0.0,23.0,48.0,1,0,2,1,0,17,59,0,5,4,6,52,0,27,4,44,11,12,0,10,1,32
56,2020-02-24,19.23,18.59,0.64,7605400,146.5,145.91,0.59,10588900,30.0,30.6,-0.6,148400,"28,402.93","27,960.80",442.13,"452,580,000",33.24,32.89,0.35,37969296,48.25,47.59,0.66,4537600,8.31,8.16,0.15,5044200,0.0,0.0,173788.0,0.0,85,44,87,36,16,90,16,69,37,35,4,0,45,0,12,73,12,2,20,35,6,45,5,39,89,4,1.0,60.0,22.0,55.0,24.0,26.0,47.0,15.0,69.0,61.0,29.0,31.0,48.0,44.0,8.0,79.0,58.0,82.0,54.0,1.0,0.0,18.0,42.0,1,0,2,1,0,0,67,0,1,23,6,23,0,35,4,38,12,8,0,8,1,38
57,2020-02-25,22.15,23.76,-1.61,65001900,145.99,144.65,1.34,10529000,30.0,33.44,-3.44,201500,"28,037.65","27,081.36",956.29,"513,270,000",32.9,32.19,0.71,41878898,48.07,47.08,0.99,4347100,8.21,7.95,0.26,2947800,0.0,0.0,172456.0,0.0,86,49,86,22,21,93,17,66,39,36,0,0,37,0,13,79,12,2,25,35,7,37,4,44,81,4,1.0,59.0,44.0,54.0,32.0,26.0,45.0,15.0,66.0,60.0,29.0,48.0,51.0,44.0,8.0,59.0,55.0,78.0,53.0,1.0,0.0,18.0,40.0,1,0,4,2,4,0,66,0,2,8,6,16,2,33,4,44,6,12,0,9,1,40
58,2020-02-26,29.05,29.16,-0.11,76444500,145.35,143.68,1.67,10093800,31.85,33.75,-1.9,213300,"27,159.46","26,957.59",201.87,"472,450,000",32.49,32.94,-0.46,47920005,47.52,47.57,-0.05,3900300,8.65,9.22,-0.57,24614800,0.0,0.0,173708.0,0.0,87,43,84,49,21,88,17,64,37,41,4,0,26,0,14,97,11,3,15,33,6,41,5,45,82,4,2.0,60.0,32.0,53.0,28.0,27.0,45.0,14.0,66.0,60.0,30.0,41.0,48.0,44.0,8.0,69.0,54.0,78.0,51.0,1.0,0.0,21.0,41.0,1,0,2,1,4,0,63,2,1,11,6,17,1,36,12,54,5,8,0,9,2,44
59,2020-02-27,35.88,26.16,9.72,68256300,142.56,139.12,3.44,12566700,31.45,33.88,-2.43,112400,"26,526.00","25,766.64",759.36,"664,980,000",32.68,32.35,0.32,55444827,46.39,45.07,1.32,4055800,11.1,11.8,-0.7,27547100,0.0,0.0,186942.0,0.0,88,44,80,50,21,89,18,60,40,42,0,0,37,0,14,92,11,3,10,36,5,33,3,48,80,4,2.0,51.0,41.0,57.0,24.0,28.0,45.0,14.0,65.0,61.0,29.0,26.0,52.0,38.0,8.0,70.0,56.0,70.0,48.0,1.0,0.0,22.0,43.0,1,0,2,2,0,17,66,0,2,4,6,16,1,29,12,46,11,6,0,9,2,46
60,2020-02-28,23.38,25.93,-2.55,24253700,135.36,134.48,0.88,19820300,33.4,35.1,-1.7,234400,"25,270.83","25,409.36",-138.53,"915,990,000",31.77,31.71,0.07,66057447,43.69,43.8,-0.11,5656500,14.94,16.0,-1.06,36295500,0.0,0.0,194125.0,0.0,89,41,76,26,22,81,19,64,40,37,16,0,24,0,13,73,11,3,10,49,6,44,4,39,94,5,3.0,54.0,45.0,63.0,22.0,25.0,49.0,17.0,65.0,57.0,12.0,13.0,49.0,35.0,9.0,74.0,52.0,66.0,42.0,1.0,0.0,25.0,47.0,1,0,3,2,8,0,56,0,2,12,6,18,1,22,13,60,10,9,0,9,1,51
61,2020-03-02,27.0,29.88,-2.88,33084000,134.78,140.02,-5.24,11508200,35.01,36.6,-1.59,185100,"25,590.51","26,703.32","-1,112.81","637,200,000",32.17,33.09,-0.92,42034469,44.45,45.87,-1.42,6134400,13.96,12.02,1.94,14261700,0.0,0.0,172689.0,0.0,92,47,82,42,17,88,21,71,42,51,12,0,31,0,20,69,12,4,5,34,5,47,7,45,78,4,4.0,53.0,64.0,54.0,27.0,28.0,50.0,16.0,65.0,61.0,29.0,37.0,48.0,42.0,8.0,66.0,56.0,74.0,51.0,1.0,0.0,21.0,42.0,2,0,6,2,8,17,64,0,2,11,6,18,0,36,12,45,11,10,0,8,4,47
62,2020-03-03,27.8,27.91,-0.11,17599100,140.0,135.59,4.41,13662500,36.65,38.48,-1.83,297900,"26,762.47","25,917.41",845.06,"647,080,000",33.38,32.54,0.83,46174475,46.48,45.52,0.96,4247800,10.56,10.78,-0.22,9957300,0.0,0.0,176892.0,0.0,93,40,80,50,20,89,18,67,42,50,12,7,39,0,18,69,10,4,0,33,5,40,5,45,87,4,4.0,60.0,57.0,55.0,30.0,27.0,53.0,13.0,64.0,58.0,36.0,36.0,48.0,42.0,8.0,67.0,55.0,74.0,50.0,1.0,0.0,21.0,39.0,2,0,3,2,0,33,63,1,3,15,6,18,0,34,16,43,16,11,0,9,8,44
63,2020-03-04,27.99,27.49,0.5,11817700,137.68,143.48,-5.8,10560500,39.0,39.19,-0.19,127100,"26,383.68","27,090.86",-707.18,"457,590,000",33.3,34.54,-1.23,38712155,47.28,48.6,-1.32,3337400,10.12,11.32,-1.2,10977400,0.0,0.0,182378.0,0.0,94,44,81,38,22,86,24,61,41,47,0,3,38,0,14,82,9,5,14,32,6,32,2,41,80,4,4.0,53.0,43.0,57.0,29.0,28.0,50.0,15.0,65.0,61.0,39.0,37.0,48.0,41.0,8.0,61.0,58.0,75.0,53.0,1.0,0.0,23.0,40.0,3,0,2,2,0,16,63,2,3,29,5,15,1,34,12,52,10,9,0,12,22,41
64,2020-03-05,27.49,28.01,-0.52,14670000,140.8,142.01,-1.21,11339200,37.71,37.12,0.59,77000,"26,671.92","26,121.28",550.64,"477,370,000",33.82,33.64,0.18,35096303,47.58,48.38,-0.8,5756900,11.85,12.87,-1.02,14057100,0.0,0.0,188674.0,0.0,95,53,83,28,30,91,24,64,43,45,4,4,24,0,12,61,10,6,10,47,6,23,4,42,82,5,6.0,54.0,60.0,55.0,31.0,26.0,47.0,15.0,61.0,61.0,36.0,32.0,48.0,38.0,8.0,64.0,50.0,72.0,51.0,1.0,0.0,26.0,41.0,4,0,3,2,0,17,62,2,2,11,6,15,0,30,4,50,10,10,0,10,10,44
65,2020-03-06,27.98,29.61,-1.63,21097500,138.48,142.03,-3.55,12239100,37.62,38.09,-0.47,279200,"25,457.21","25,864.78",-407.57,"599,780,000",32.92,33.23,-0.3,40931036,47.25,47.52,-0.27,3439100,13.83,12.48,1.35,13250800,0.0,0.0,188587.0,0.0,96,41,75,11,26,78,25,61,41,48,4,0,34,0,12,64,11,7,0,42,7,24,4,41,87,5,8.0,48.0,52.0,62.0,29.0,26.0,50.0,18.0,61.0,57.0,14.0,14.0,47.0,32.0,9.0,55.0,51.0,64.0,42.0,1.0,0.0,30.0,46.0,4,0,3,2,0,34,56,2,1,15,6,16,2,31,4,48,6,13,0,9,6,43
66,2020-03-09,30.0,24.29,5.71,14124100,136.33,136.44,-0.11,13848600,35.15,33.48,1.67,190200,"24,992.36","23,851.02","1,141.34","750,430,000",31.75,32.03,-0.28,43183856,45.54,45.23,0.31,5031200,12.51,10.02,2.49,8328800,0.0,0.0,175350.0,0.0,99,38,76,17,18,87,31,63,48,53,8,14,44,0,13,73,11,13,15,34,8,37,5,36,76,6,13.0,60.0,27.0,53.0,28.0,29.0,47.0,15.0,58.0,58.0,31.0,40.0,48.0,37.0,8.0,54.0,52.0,75.0,58.0,1.0,0.0,27.0,39.0,10,0,3,1,4,0,62,3,3,11,6,12,0,29,12,47,12,27,0,10,4,46
67,2020-03-10,25.71,22.34,3.37,13019500,139.97,141.64,-1.67,12698100,35.08,33.96,1.12,327500,"24,453.00","25,018.16",-565.16,"654,860,000",32.8,32.82,-0.02,40548329,45.85,46.9,-1.05,9144800,12.47,10.65,1.82,12365400,0.0,0.0,171193.0,0.0,100,46,78,25,26,85,34,68,49,58,0,7,36,0,10,54,9,15,5,32,9,26,5,38,78,7,16.0,62.0,32.0,53.0,28.0,35.0,49.0,15.0,58.0,59.0,33.0,29.0,46.0,35.0,9.0,57.0,51.0,75.0,60.0,1.0,1.0,31.0,37.0,16,0,2,2,8,0,60,6,3,7,6,15,0,34,8,51,16,30,0,11,6,50
68,2020-03-11,22.54,23.61,-1.07,14809600,138.09,131.8,6.29,17763400,33.4,32.17,1.23,119000,"24,604.63","23,553.22","1,051.41","663,960,000",32.03,30.52,1.51,65350213,45.6,44.58,1.02,5829400,10.51,10.51,0.0,9052100,0.0,0.0,181341.0,0.0,101,42,79,22,22,80,43,69,52,64,4,3,37,0,12,64,10,15,5,33,13,28,5,35,83,10,33.0,52.0,28.0,44.0,32.0,37.0,53.0,12.0,50.0,54.0,30.0,23.0,48.0,35.0,14.0,58.0,46.0,87.0,73.0,0.0,1.0,41.0,36.0,28,0,2,2,8,17,55,6,2,11,6,9,1,31,20,44,9,34,0,12,12,57
69,2020-03-12,22.9,22.3,0.6,11305300,127.31,125.41,1.9,21539200,28.99,28.55,0.44,184100,"22,184.71","21,200.62",984.09,"908,260,000",28.92,28.48,0.44,62731445,41.3,40.76,0.54,5412900,9.51,9.29,0.22,5488400,0.0,0.0,179920.0,0.0,102,42,71,21,18,81,69,50,67,100,7,7,31,0,12,41,10,31,14,31,18,21,7,38,72,12,38.0,55.0,50.0,41.0,22.0,35.0,45.0,14.0,45.0,61.0,26.0,17.0,48.0,27.0,14.0,42.0,40.0,72.0,75.0,1.0,1.0,48.0,38.0,56,0,2,1,0,0,49,27,2,11,5,11,1,27,28,45,7,32,0,26,4,84
70,2020-03-13,23.0,21.3,1.7,11853100,129.32,134.29,-4.97,20084200,30.0,30.93,-0.93,197600,"21,973.82","23,185.62","-1,211.80","843,080,000",29.67,31.03,-1.37,60553038,41.57,42.28,-0.71,11898000,9.5,8.41,1.09,6115400,0.0,0.0,171961.0,0.0,103,32,67,14,18,70,83,48,72,88,4,0,40,0,10,46,12,43,20,36,40,35,10,32,74,15,38.0,60.0,32.0,50.0,22.0,32.0,50.0,18.0,49.0,63.0,15.0,9.0,45.0,28.0,12.0,64.0,44.0,64.0,83.0,1.0,1.0,56.0,40.0,91,0,4,2,0,33,42,23,0,15,6,11,0,22,16,45,6,31,0,36,2,86
71,2020-03-16,23.76,26.49,-2.73,39850800,123.57,127.13,-3.56,18877900,49.36,40.0,9.36,1935900,"20,917.53","20,188.52",729.01,"770,130,000",28.41,28.63,-0.23,50995050,36.81,37.79,-0.98,7346800,7.77,6.91,0.86,4779400,0.0,0.0,157293.0,0.0,106,29,71,27,18,76,87,49,100,68,8,3,37,0,9,48,23,100,10,37,63,15,36,28,76,33,43.0,72.0,28.0,40.0,23.0,21.0,45.0,17.0,45.0,61.0,22.0,20.0,47.0,29.0,9.0,53.0,39.0,65.0,74.0,1.0,9.0,46.0,35.0,56,1,1,1,4,17,51,22,1,15,7,10,1,16,41,66,17,23,0,23,7,89
72,2020-03-17,29.36,28.18,1.18,44484100,128.55,136.59,-8.04,18911800,65.0,66.6,-1.6,2939800,"20,487.05","21,237.38",-750.33,"793,060,000",30.02,30.51,-0.49,54220606,39.25,40.93,-1.68,5411700,8.0,9.5,-1.5,11624000,0.0,0.0,148325.0,0.0,107,25,70,27,21,87,98,47,98,62,0,3,28,0,9,30,29,66,15,32,100,28,43,25,78,38,48.0,54.0,23.0,43.0,24.0,19.0,47.0,16.0,46.0,61.0,30.0,28.0,50.0,30.0,12.0,57.0,39.0,66.0,83.0,1.0,7.0,59.0,51.0,50,5,2,2,8,0,47,28,2,15,7,12,1,13,41,90,12,26,0,19,2,89
73,2020-03-18,27.13,31.58,-4.45,28702300,131.02,134.96,-3.94,17521100,90.39,92.0,-1.61,3027000,"20,188.69","19,898.92",289.77,"871,360,000",29.19,30.7,-1.51,43884976,38.23,39.36,-1.13,4909200,8.85,10.65,-1.8,11034100,0.0,0.0,144330.0,0.0,108,34,72,30,18,97,80,52,100,60,16,7,37,0,9,56,27,54,30,39,96,35,53,31,80,47,57.0,65.0,19.0,44.0,28.0,18.0,46.0,17.0,48.0,62.0,32.0,34.0,44.0,52.0,9.0,66.0,39.0,66.0,79.0,1.0,47.0,57.0,37.0,45,11,2,1,16,0,48,35,3,26,8,12,0,18,29,93,22,18,0,23,3,99
74,2020-03-19,32.78,28.27,4.51,36952800,134.99,127.05,7.94,18482300,83.2,59.3,23.9,1598500,"19,830.01","20,087.19",-257.18,"780,300,000",30.57,28.86,1.71,59820929,38.91,40.13,-1.22,9234700,10.98,11.58,-0.6,11901400,0.0,0.0,132135.0,0.0,109,27,71,41,30,91,89,49,99,46,15,14,34,0,10,37,26,60,15,36,80,26,53,28,80,52,63.0,46.0,25.0,43.0,20.0,17.0,45.0,16.0,46.0,66.0,29.0,23.0,45.0,26.0,8.0,56.0,39.0,60.0,88.0,1.0,37.0,53.0,33.0,42,12,3,2,8,0,43,33,0,30,8,10,0,22,33,82,23,31,0,21,2,100
75,2020-03-20,29.25,28.2,1.05,16522400,126.83,119.89,6.94,19785100,54.95,46.5,8.45,1174000,"20,253.15","19,173.98","1,079.17","872,290,000",28.73,27.52,1.2,52488989,41.2,39.42,1.78,10050700,11.8,10.35,1.45,5726000,0.0,0.0,129138.0,0.0,110,29,74,57,33,85,100,53,87,43,8,17,23,0,8,42,24,75,14,36,73,26,57,34,85,54,56.0,55.0,24.0,50.0,24.0,18.0,51.0,21.0,46.0,66.0,19.0,11.0,41.0,24.0,9.0,63.0,42.0,57.0,93.0,1.0,36.0,63.0,37.0,42,12,2,2,8,0,44,42,1,22,8,10,2,20,32,91,16,19,0,20,1,89
76,2020-03-23,28.71,26.57,2.14,11080800,117.0,111.14,5.86,20815200,59.0,51.31,7.69,994100,"19,028.36","18,591.93",436.43,"787,970,000",27.29,27.03,0.26,52853041,39.36,38.78,0.58,5674000,10.71,10.76,-0.05,3064600,0.0,0.0,95227.0,0.0,113,34,80,41,37,96,79,55,83,36,100,73,46,0,13,42,28,54,18,33,91,25,60,38,89,77,61.0,47.0,17.0,47.0,29.0,16.0,49.0,17.0,51.0,78.0,27.0,38.0,42.0,29.0,7.0,63.0,42.0,64.0,86.0,1.0,35.0,50.0,32.0,30,15,3,1,22,15,46,30,2,7,9,9,3,23,11,86,32,13,0,16,2,73
77,2020-03-24,27.09,25.82,1.27,12550500,118.76,119.18,-0.42,17604800,58.9,53.64,5.26,579700,"19,722.19","20,704.91",-982.72,"799,340,000",28.0,28.18,-0.18,44466784,40.35,40.89,-0.54,6129400,14.35,12.77,1.58,18556500,0.0,0.0,98539.0,0.0,114,29,83,47,43,90,82,57,80,36,42,34,50,0,14,33,26,46,34,36,84,22,61,35,85,86,55.0,42.0,17.0,47.0,25.0,16.0,48.0,17.0,54.0,69.0,28.0,27.0,41.0,33.0,7.0,78.0,47.0,61.0,91.0,1.0,20.0,50.0,33.0,24,19,4,1,20,0,49,22,2,26,9,13,2,22,16,86,100,23,0,18,2,76
