Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,AZN_Open,AZN_Close,AZN_Difference,AZN_Volume, NVAX_Open , NVAX_Close ,NVAX_Difference,NVAX_Volume
12/30/2021,243.83,251.6,-7.77,6581800,172.12,172.31,-0.19,4231800,239.02,256.81,-17.79,2353500,"36,522.48","36,398.08",124.4,"205,620,000",57.75,58.4,-0.65,24559000,58.53,58.47,0.06,2183700,152.78,154.83,-2.05,5093300
12/31/2021,249.88,253.98,-4.1,6822000,172.53,171.07,1.46,4409500,253.56,257.8,-4.24,1159100,"36,385.85","36,338.30",47.55,"213,200,000",58.53,59.05,-0.52,28579600,58.38,58.25,0.13,1337100,151.47,143.07,8.4,9096300
1/3/2022,247.12,235.05,12.07,11860900,170.21,171.54,-1.33,6012200,253.87,231.85,22.02,3776400,"36,321.59","36,585.06",-263.47,"347,930,000",58.5,56.65,1.85,57219200,58.27,58.31,-0.04,3321000,144.03,142.9,1.13,6617700
1/4/2022,232.2,233.06,-0.86,10455000,171.06,171.08,-0.02,6748400,231.81,224.09,7.72,3403800,"36,636.00","36,799.65",-163.65,"435,080,000",56.22,54.53,1.69,66993100,57.16,57.27,-0.11,4646600,140,138.45,1.55,4698700
1/5/2022,232.1,215.23,16.87,9042200,172,172.22,-0.22,7016100,230.47,211.43,19.04,3098300,"36,722.60","36,407.11",315.49,"462,040,000",55.84,55.63,0.21,52956400,57.24,56.88,0.36,4804400,137.55,122.41,15.14,8072900
1/6/2022,216.04,216.06,-0.02,8173000,172.15,171.63,0.52,7301600,214.48,214.74,-0.26,2753800,"36,409.05","36,236.47",172.58,"385,890,000",55.16,54.84,0.32,37000400,56.81,56.67,0.14,6196400,123.77,121.5,2.27,6282000
1/7/2022,216.41,213.86,2.55,5275700,171.46,173.95,-2.49,6984900,213.7,211.84,1.86,1200600,"36,249.59","36,231.66",17.93,"356,110,000",55.36,55.72,-0.36,27686700,56.65,57.48,-0.83,4594800,121.51,126.7,-5.19,6426800
1/10/2022,211.37,233.7,-22.33,17191500,173.69,173.09,0.6,7698400,204.45,230,-25.55,3737700,"36,175.21","36,068.87",106.34,"430,680,000",55.71,56.24,-0.53,34044700,56.76,57.88,-1.12,5669300,126.2,134.99,-8.79,6191600
1/11/2022,226,221.39,4.61,7331200,172.99,171.25,1.74,8341100,222.93,215.8,7.13,2614100,"36,058.85","36,252.02",-193.17,"356,850,000",56.75,56.69,0.06,33576600,57.14,58.1,-0.96,4439100,134.46,130.68,3.78,4064400
1/12/2022,220.48,222.89,-2.41,5846600,169.61,169.79,-0.18,8116200,216.78,220.87,-4.09,1806600,"36,336.16","36,290.32",45.84,"310,180,000",56.34,56.65,-0.31,27608500,58.09,58.4,-0.31,3534500,131.15,130.17,0.98,3458600
1/13/2022,219.56,210.17,9.39,7405700,169,168.76,0.24,6159400,217.09,202.99,14.1,2252700,"36,312.49","36,113.62",198.87,"343,640,000",56.53,55.54,0.99,28117900,58.68,58.1,0.58,3464400,126.7,112.38,14.32,7592700
1/14/2022,204.01,204.73,-0.72,10114400,168.63,167.84,0.79,5847700,195.56,196,-0.44,2861700,"35,996.43","35,911.81",84.62,"389,200,000",54.98,54.95,0.03,27060000,58.2,58.85,-0.65,5011100,101.19,110.82,-9.63,9831700
1/18/2022,196.91,186.61,10.3,11030800,167.1,167.1,0,7815600,183.27,169.23,14.04,4740300,"35,661.76","35,368.47",293.29,"427,260,000",54.5,54.11,0.39,35598000,59.34,59.84,-0.5,5901500,107.3,98.44,8.86,6536100
1/19/2022,188.84,174.07,14.77,10597600,167.2,166.58,0.62,5926500,171.64,161.66,9.98,3528300,"35,412.30","35,028.65",383.65,"393,080,000",53.65,53.54,0.11,27300400,59.6,59.48,0.12,3563900,100.15,92.33,7.82,6059600
1/20/2022,174.99,167.52,7.47,11489600,167.29,165.25,2.04,6011300,166.41,156.53,9.88,3282700,"35,102.66","34,715.39",387.27,"369,070,000",53.96,54.05,-0.09,35105300,60.2,60.17,0.03,6172000,94.72,90.36,4.36,7529400
1/21/2022,166.23,160.07,6.16,11801300,166.19,164.87,1.32,10550300,153.85,147.5,6.35,4395500,"34,701.69","34,265.37",436.32,"523,880,000",54.42,52.79,1.63,41059000,59.84,59.1,0.74,5894000,87.36,84.65,2.71,5762000
1/24/2022,153.47,157.3,-3.83,16626800,164,162.97,1.03,14054600,141.99,150.98,-8.99,5811000,"34,070.61","34,364.50",-293.89,"664,010,000",51.75,51.54,0.21,59036400,57.73,56.97,0.76,10423700,81.12,79.47,1.65,12992900
1/25/2022,156.01,152.54,3.47,11475000,162.36,167.63,-5.27,14081200,157.49,156.49,0.99,4071000,"34,186.64","34,297.73",-111.09,"506,430,000",51.36,52.54,-1.18,43983200,56.5,57.85,-1.35,6155800,78.46,77.21,1.25,7578600
1/26/2022,157.99,154.96,3.03,9295900,167.54,168.38,-0.84,9963200,163.53,160.7,2.83,2688100,"34,520.82","34,168.09",352.73,"546,330,000",52.57,53.01,-0.44,39644800,57.7,57.12,0.58,4483300,80.79,79.18,1.61,8130900
1/27/2022,157.43,148.62,8.81,8661700,169.39,170.59,-1.2,9066700,161.93,154.54,7.39,2477500,"34,261.75","34,160.78",100.97,"527,780,000",53.02,53.37,-0.35,36957200,58.02,59.52,-1.5,10104700,81.23,72.92,8.31,4553100
1/28/2022,149.95,159.47,-9.52,6756200,170.86,171.79,-0.93,9783100,154,162.22,-8.22,1432400,"34,135.24","34,725.47",-590.23,"568,440,000",53.77,54.33,-0.56,28590400,58.85,59.3,-0.45,5038700,75.41,82.92,-7.51,7771600
1/31/2022,160.05,169.33,-9.28,9292600,171.5,172.29,-0.79,8054800,166,172.08,-6.08,1860200,"34,691.17","35,131.86",-440.69,"468,070,000",54,52.69,1.31,38644600,58.02,58.21,-0.19,6690200,87.3,93.7,-6.4,10415700
2/1/2022,175.2,172.74,2.46,7329800,171.74,170.88,0.86,8154700,182.18,179.6,2.58,1933300,"35,151.47","35,405.24",-253.77,"386,080,000",52.74,53.07,-0.33,27883300,57.35,57.68,-0.33,13729700,97.45,95.18,2.27,7176500
2/2/2022,170.81,169.61,1.2,5395000,169.65,172.77,-3.12,7382800,181,180.15,0.85,1823300,"35,378.19","35,629.33",-251.14,"359,540,000",52.84,53.86,-1.02,32039300,57.69,59.01,-1.32,9509100,93.29,89.44,3.85,6012200
2/3/2022,165.07,163.95,1.12,4490400,172.26,172.76,-0.5,6240400,172.35,175.02,-2.67,1405300,"35,520.08","35,111.16",408.92,"381,020,000",53.33,53.38,-0.05,22635800,57.58,57.33,0.25,6987000,88.79,88.49,0.3,4248500
2/4/2022,165.64,163.01,2.63,4369900,171,171.63,-0.63,6391900,175.77,176.57,-0.8,880300,"35,095.74","35,089.74",6,"349,880,000",53.02,53,0.02,24925900,56.3,55.72,0.58,10600200,88.31,89.33,-1.02,3310600
2/7/2022,162.2,160.27,1.93,4429300,171.41,171.06,0.35,6065700,175.59,172.81,2.78,1494100,"35,108.38","35,091.13",17.25,"328,910,000",53.3,53.21,0.09,32358500,56.19,56.68,-0.49,7816900,90.36,94.8,-4.44,6481200
2/8/2022,155.2,153.31,1.89,7616400,171.02,171.51,-0.49,6296100,162.35,159.6,2.75,3091900,"35,160.68","35,462.78",-302.1,"319,190,000",50.64,51.7,-1.06,67922000,56.55,56.65,-0.1,7632300,85.02,83.45,1.57,9114900
2/9/2022,154.37,164.03,-9.66,5621600,172.07,171.49,0.58,5387500,162.9,173.33,-10.43,1874500,"35,614.90","35,768.06",-153.16,"333,610,000",51.64,51.47,0.17,38522200,56.99,57.2,-0.21,5571100,84.08,91.79,-7.71,5341100
2/10/2022,158,160.42,-2.42,5965400,171.21,169.42,1.79,10355300,165.04,167.54,-2.5,1205500,"35,630.81","35,241.59",389.22,"411,620,000",51.04,50.6,0.44,34200600,58.16,58.6,-0.44,14540200,87.18,88,-0.82,4925700
2/11/2022,161.25,161.32,-0.07,5245700,169.12,167.71,1.41,13124800,167.93,170.95,-3.02,1439200,"35,267.89","34,738.06",529.83,"398,860,000",50.33,50.78,-0.45,34970000,58.08,58.04,0.04,9038200,90.16,90.44,-0.28,4131200
2/14/2022,157.53,142.47,15.06,16669500,167.71,165.6,2.11,8967600,163.67,154.53,9.14,3229500,"34,694.50","34,566.17",128.33,"370,320,000",49.82,49.8,0.02,42973100,57.3,57.54,-0.24,6534700,86.91,80.11,6.8,5065500
