date,alcoholism,anxiety,athleisure,cutting hair,depression,dry cough,eczema,fever,flu symptoms,lack of smell,lack of taste,long-term care,mask mandates,obamacare,opiods,peloton,quarantine,short-term disability,star trek,telehealth,teslas,unemployment insurance,vaping,xanax,zoom
2021-08-23,35.0,85.0,43.0,27.0,53.0,14.0,60.0,33.0,7.0,5.0,4.0,47.0,29.0,9.0,46.0,13.0,5.0,30.0,33.0,13.0,43.0,8.0,23.0,76.0,10.0
2021-08-24,30.0,89.0,28.0,29.0,53.0,18.0,51.0,35.0,6.0,10.0,9.0,54.0,26.0,8.0,43.0,14.0,5.0,19.0,30.0,16.0,36.0,6.0,23.0,65.0,12.0
2021-08-25,29.0,90.0,38.0,28.0,53.0,17.0,54.0,33.0,7.0,0.0,4.0,40.0,30.0,8.0,39.0,14.0,5.0,35.0,28.0,18.0,48.0,4.0,27.0,67.0,11.0
2021-08-26,32.0,86.0,47.0,30.0,58.0,17.0,58.0,34.0,5.0,10.0,8.0,58.0,43.0,8.0,40.0,18.0,5.0,49.0,34.0,15.0,54.0,6.0,24.0,71.0,12.0
2021-08-27,22.0,82.0,23.0,22.0,50.0,15.0,47.0,33.0,6.0,5.0,0.0,70.0,32.0,7.0,42.0,25.0,5.0,24.0,38.0,11.0,53.0,5.0,25.0,75.0,10.0
2021-08-28,35.0,75.0,25.0,24.0,42.0,17.0,50.0,35.0,5.0,10.0,5.0,52.0,20.0,6.0,37.0,19.0,4.0,40.0,34.0,7.0,74.0,2.0,23.0,74.0,6.0
2021-08-29,29.0,72.0,21.0,36.0,50.0,17.0,83.0,37.0,7.0,0.0,9.0,27.0,15.0,5.0,37.0,17.0,4.0,32.0,35.0,8.0,40.0,5.0,21.0,66.0,6.0
2021-08-30,23.0,86.0,38.0,26.0,66.0,16.0,53.0,36.0,7.0,14.0,4.0,36.0,21.0,8.0,48.0,18.0,5.0,6.0,33.0,14.0,62.0,8.0,22.0,61.0,11.0
2021-08-31,41.0,90.0,30.0,25.0,75.0,18.0,56.0,35.0,7.0,5.0,8.0,32.0,28.0,7.0,48.0,16.0,5.0,24.0,30.0,13.0,45.0,6.0,19.0,65.0,12.0
2021-09-01,38.0,84.0,46.0,26.0,58.0,15.0,51.0,35.0,7.0,9.0,8.0,53.0,21.0,8.0,43.0,16.0,5.0,30.0,28.0,19.0,36.0,5.0,22.0,60.0,12.0
2021-09-02,29.0,84.0,48.0,26.0,52.0,15.0,52.0,36.0,6.0,5.0,8.0,71.0,16.0,8.0,43.0,14.0,5.0,43.0,32.0,12.0,51.0,6.0,23.0,71.0,11.0
2021-09-03,28.0,77.0,39.0,31.0,49.0,15.0,48.0,33.0,7.0,15.0,4.0,47.0,14.0,8.0,62.0,13.0,4.0,25.0,31.0,13.0,29.0,5.0,21.0,57.0,9.0
2021-09-04,26.0,69.0,28.0,47.0,42.0,16.0,45.0,35.0,7.0,11.0,15.0,34.0,14.0,6.0,40.0,14.0,4.0,15.0,35.0,9.0,70.0,3.0,21.0,65.0,6.0
2021-09-05,27.0,76.0,52.0,39.0,46.0,18.0,87.0,33.0,6.0,0.0,5.0,49.0,11.0,3.0,40.0,16.0,4.0,14.0,39.0,9.0,67.0,5.0,22.0,61.0,6.0
2021-09-06,31.0,80.0,26.0,37.0,50.0,16.0,51.0,35.0,5.0,16.0,0.0,36.0,10.0,5.0,31.0,16.0,4.0,20.0,39.0,9.0,74.0,5.0,21.0,58.0,6.0
2021-09-07,43.0,97.0,45.0,23.0,58.0,18.0,56.0,36.0,7.0,5.0,13.0,82.0,14.0,8.0,63.0,15.0,5.0,37.0,40.0,14.0,47.0,7.0,22.0,67.0,12.0
2021-09-08,32.0,89.0,34.0,24.0,59.0,18.0,55.0,34.0,8.0,5.0,8.0,51.0,16.0,9.0,44.0,14.0,4.0,30.0,54.0,19.0,47.0,7.0,24.0,65.0,12.0
2021-09-09,37.0,88.0,48.0,28.0,54.0,16.0,52.0,34.0,7.0,5.0,4.0,68.0,20.0,9.0,60.0,17.0,4.0,56.0,55.0,16.0,31.0,6.0,27.0,64.0,12.0
2021-09-10,36.0,85.0,46.0,27.0,51.0,19.0,54.0,31.0,7.0,15.0,18.0,44.0,31.0,6.0,38.0,14.0,4.0,6.0,36.0,13.0,55.0,4.0,23.0,68.0,10.0
2021-09-11,31.0,75.0,27.0,34.0,50.0,17.0,54.0,31.0,5.0,17.0,19.0,33.0,19.0,6.0,63.0,15.0,3.0,28.0,44.0,11.0,32.0,3.0,25.0,65.0,6.0
2021-09-12,40.0,74.0,34.0,32.0,53.0,18.0,88.0,32.0,7.0,0.0,9.0,36.0,11.0,5.0,45.0,15.0,3.0,20.0,39.0,8.0,89.0,5.0,23.0,54.0,6.0
2021-09-13,31.0,96.0,41.0,26.0,59.0,17.0,55.0,34.0,7.0,0.0,0.0,46.0,20.0,9.0,43.0,14.0,4.0,37.0,30.0,13.0,30.0,7.0,25.0,70.0,12.0
2021-09-14,40.0,93.0,24.0,25.0,55.0,17.0,54.0,34.0,7.0,24.0,13.0,55.0,20.0,9.0,42.0,13.0,4.0,24.0,30.0,15.0,46.0,5.0,26.0,61.0,12.0
2021-09-15,44.0,93.0,37.0,25.0,100.0,18.0,57.0,33.0,9.0,5.0,4.0,57.0,20.0,8.0,61.0,14.0,4.0,42.0,28.0,19.0,52.0,6.0,28.0,74.0,12.0
2021-09-16,33.0,88.0,31.0,29.0,61.0,14.0,56.0,31.0,8.0,19.0,4.0,42.0,15.0,9.0,50.0,14.0,4.0,12.0,31.0,17.0,56.0,5.0,25.0,70.0,11.0
2021-09-17,40.0,88.0,48.0,30.0,58.0,16.0,57.0,31.0,6.0,5.0,9.0,40.0,14.0,9.0,26.0,13.0,4.0,13.0,32.0,14.0,49.0,4.0,19.0,68.0,10.0
2021-09-18,31.0,78.0,53.0,35.0,54.0,15.0,55.0,31.0,7.0,16.0,14.0,22.0,9.0,6.0,46.0,15.0,3.0,7.0,35.0,7.0,72.0,3.0,20.0,66.0,6.0
2021-09-19,32.0,80.0,23.0,33.0,59.0,18.0,85.0,30.0,7.0,11.0,5.0,47.0,11.0,8.0,62.0,16.0,3.0,14.0,39.0,9.0,40.0,2.0,24.0,86.0,6.0
2021-09-20,37.0,97.0,43.0,26.0,65.0,17.0,51.0,31.0,7.0,0.0,4.0,51.0,13.0,7.0,44.0,17.0,4.0,12.0,32.0,16.0,55.0,7.0,26.0,70.0,11.0
2021-09-21,36.0,95.0,34.0,29.0,67.0,18.0,45.0,32.0,7.0,5.0,0.0,43.0,14.0,8.0,48.0,17.0,4.0,38.0,33.0,13.0,27.0,6.0,24.0,71.0,12.0
2021-09-22,37.0,89.0,27.0,26.0,69.0,16.0,51.0,31.0,8.0,10.0,8.0,48.0,13.0,9.0,51.0,14.0,3.0,12.0,31.0,15.0,42.0,4.0,22.0,63.0,12.0
2021-09-23,46.0,89.0,34.0,26.0,69.0,18.0,53.0,28.0,8.0,5.0,13.0,64.0,10.0,7.0,60.0,13.0,3.0,18.0,30.0,16.0,43.0,6.0,27.0,67.0,11.0
2021-09-24,29.0,82.0,42.0,20.0,58.0,14.0,54.0,29.0,7.0,5.0,18.0,57.0,8.0,7.0,38.0,13.0,3.0,13.0,30.0,14.0,44.0,5.0,22.0,70.0,10.0
2021-09-25,36.0,71.0,70.0,31.0,52.0,16.0,53.0,28.0,7.0,33.0,15.0,18.0,8.0,8.0,44.0,12.0,3.0,14.0,33.0,8.0,81.0,2.0,25.0,65.0,6.0
2021-09-26,32.0,75.0,57.0,28.0,58.0,18.0,94.0,29.0,7.0,5.0,5.0,29.0,8.0,3.0,45.0,14.0,2.0,7.0,35.0,9.0,38.0,3.0,17.0,64.0,6.0
2021-09-27,35.0,89.0,47.0,28.0,61.0,18.0,51.0,31.0,7.0,5.0,4.0,61.0,10.0,8.0,59.0,13.0,4.0,24.0,30.0,13.0,49.0,7.0,24.0,62.0,10.0
2021-09-28,44.0,87.0,27.0,30.0,70.0,16.0,51.0,32.0,7.0,5.0,8.0,42.0,15.0,6.0,60.0,16.0,3.0,43.0,30.0,17.0,41.0,6.0,24.0,74.0,11.0
2021-09-29,38.0,86.0,53.0,23.0,62.0,19.0,49.0,31.0,8.0,14.0,17.0,63.0,10.0,8.0,53.0,15.0,3.0,24.0,33.0,17.0,66.0,4.0,25.0,61.0,11.0
2021-09-30,40.0,87.0,44.0,27.0,67.0,17.0,49.0,31.0,8.0,5.0,0.0,62.0,13.0,9.0,85.0,13.0,3.0,56.0,33.0,15.0,76.0,5.0,26.0,75.0,11.0
2021-10-01,31.0,81.0,31.0,24.0,59.0,14.0,52.0,29.0,7.0,5.0,4.0,100.0,9.0,9.0,51.0,13.0,3.0,19.0,34.0,13.0,61.0,3.0,25.0,71.0,10.0
2021-10-02,25.0,69.0,38.0,37.0,51.0,15.0,54.0,28.0,7.0,0.0,0.0,14.0,6.0,6.0,31.0,14.0,2.0,21.0,31.0,8.0,49.0,2.0,23.0,64.0,6.0
2021-10-03,33.0,75.0,29.0,33.0,53.0,15.0,82.0,29.0,7.0,0.0,5.0,38.0,5.0,4.0,46.0,14.0,2.0,46.0,31.0,12.0,56.0,3.0,21.0,57.0,6.0
2021-10-04,49.0,85.0,32.0,20.0,65.0,17.0,50.0,28.0,8.0,9.0,12.0,37.0,8.0,9.0,43.0,15.0,3.0,29.0,53.0,14.0,45.0,5.0,24.0,61.0,11.0
2021-10-05,42.0,88.0,20.0,20.0,67.0,15.0,55.0,29.0,8.0,10.0,17.0,36.0,8.0,9.0,69.0,15.0,3.0,37.0,31.0,18.0,48.0,5.0,28.0,64.0,12.0
2021-10-06,44.0,87.0,37.0,24.0,64.0,17.0,55.0,31.0,10.0,14.0,8.0,57.0,8.0,11.0,32.0,13.0,3.0,24.0,31.0,17.0,50.0,4.0,27.0,74.0,11.0
2021-10-07,40.0,84.0,44.0,19.0,66.0,16.0,55.0,31.0,9.0,10.0,9.0,39.0,12.0,8.0,83.0,14.0,3.0,37.0,30.0,15.0,40.0,4.0,26.0,74.0,11.0
2021-10-08,52.0,83.0,60.0,32.0,59.0,14.0,54.0,27.0,9.0,15.0,13.0,87.0,18.0,6.0,49.0,13.0,3.0,38.0,29.0,12.0,53.0,3.0,26.0,68.0,9.0
2021-10-09,47.0,75.0,35.0,26.0,52.0,14.0,54.0,29.0,8.0,11.0,10.0,22.0,10.0,7.0,46.0,14.0,2.0,35.0,33.0,11.0,60.0,1.0,24.0,60.0,5.0
2021-10-10,41.0,72.0,45.0,27.0,58.0,16.0,83.0,27.0,8.0,11.0,14.0,36.0,9.0,5.0,45.0,15.0,2.0,7.0,37.0,8.0,45.0,3.0,21.0,65.0,6.0
2021-10-11,43.0,91.0,34.0,29.0,69.0,16.0,56.0,31.0,8.0,5.0,0.0,46.0,7.0,9.0,48.0,15.0,3.0,25.0,35.0,13.0,58.0,4.0,27.0,65.0,9.0
2021-10-12,39.0,91.0,27.0,25.0,67.0,18.0,53.0,29.0,9.0,5.0,4.0,82.0,9.0,9.0,48.0,14.0,3.0,19.0,32.0,17.0,73.0,4.0,27.0,61.0,11.0
2021-10-13,38.0,91.0,31.0,26.0,65.0,17.0,55.0,31.0,9.0,0.0,4.0,60.0,9.0,9.0,69.0,14.0,3.0,25.0,55.0,14.0,64.0,6.0,28.0,64.0,11.0
2021-10-14,31.0,89.0,21.0,25.0,64.0,15.0,53.0,31.0,9.0,5.0,13.0,65.0,10.0,10.0,87.0,14.0,3.0,31.0,40.0,17.0,61.0,5.0,25.0,66.0,11.0
2021-10-15,44.0,81.0,38.0,24.0,58.0,13.0,52.0,28.0,9.0,5.0,0.0,50.0,12.0,9.0,56.0,14.0,3.0,6.0,33.0,12.0,59.0,3.0,28.0,70.0,9.0
2021-10-16,37.0,73.0,73.0,26.0,52.0,14.0,50.0,30.0,8.0,5.0,5.0,29.0,7.0,7.0,24.0,14.0,2.0,28.0,40.0,6.0,61.0,2.0,22.0,61.0,6.0
2021-10-17,39.0,75.0,53.0,32.0,54.0,14.0,89.0,28.0,7.0,11.0,10.0,40.0,6.0,5.0,41.0,16.0,2.0,35.0,38.0,9.0,72.0,3.0,23.0,60.0,6.0
2021-10-18,38.0,90.0,64.0,28.0,66.0,18.0,58.0,28.0,9.0,15.0,13.0,55.0,8.0,9.0,73.0,14.0,3.0,6.0,27.0,17.0,49.0,4.0,28.0,61.0,10.0
2021-10-19,43.0,89.0,73.0,24.0,67.0,17.0,59.0,29.0,11.0,0.0,0.0,87.0,10.0,10.0,69.0,15.0,2.0,25.0,32.0,17.0,39.0,4.0,31.0,73.0,12.0
2021-10-20,45.0,86.0,41.0,21.0,66.0,15.0,62.0,31.0,9.0,5.0,13.0,68.0,10.0,10.0,48.0,13.0,2.0,43.0,29.0,14.0,58.0,4.0,27.0,66.0,11.0
2021-10-21,40.0,86.0,37.0,22.0,65.0,12.0,59.0,29.0,9.0,10.0,13.0,68.0,9.0,8.0,73.0,13.0,2.0,19.0,28.0,15.0,49.0,3.0,24.0,68.0,11.0
2021-10-22,41.0,75.0,45.0,27.0,59.0,13.0,57.0,27.0,8.0,15.0,17.0,46.0,12.0,6.0,56.0,13.0,2.0,25.0,29.0,13.0,72.0,3.0,25.0,80.0,9.0
2021-10-23,34.0,75.0,27.0,37.0,51.0,15.0,50.0,27.0,8.0,22.0,24.0,40.0,9.0,6.0,46.0,14.0,2.0,21.0,32.0,8.0,65.0,3.0,22.0,63.0,5.0
2021-10-24,31.0,73.0,41.0,29.0,56.0,17.0,73.0,29.0,8.0,16.0,9.0,21.0,5.0,6.0,44.0,16.0,2.0,20.0,34.0,8.0,54.0,1.0,26.0,70.0,6.0
2021-10-25,47.0,87.0,37.0,26.0,67.0,17.0,52.0,28.0,10.0,5.0,0.0,81.0,9.0,11.0,58.0,14.0,2.0,37.0,26.0,16.0,100.0,5.0,23.0,64.0,9.0
2021-10-26,41.0,92.0,37.0,24.0,71.0,17.0,54.0,28.0,9.0,5.0,8.0,61.0,9.0,12.0,72.0,14.0,2.0,37.0,27.0,14.0,93.0,5.0,25.0,60.0,11.0
2021-10-27,37.0,87.0,50.0,30.0,69.0,18.0,52.0,29.0,10.0,10.0,4.0,77.0,12.0,11.0,51.0,13.0,2.0,43.0,25.0,11.0,83.0,3.0,32.0,72.0,11.0
2021-10-28,49.0,84.0,20.0,23.0,67.0,17.0,58.0,28.0,9.0,5.0,4.0,49.0,11.0,11.0,80.0,13.0,2.0,43.0,27.0,17.0,66.0,5.0,26.0,61.0,11.0
2021-10-29,42.0,75.0,48.0,26.0,59.0,16.0,53.0,28.0,8.0,0.0,0.0,66.0,7.0,13.0,61.0,11.0,2.0,19.0,36.0,12.0,68.0,3.0,24.0,67.0,9.0
2021-10-30,36.0,71.0,30.0,35.0,48.0,12.0,47.0,28.0,8.0,5.0,9.0,14.0,7.0,8.0,45.0,13.0,2.0,0.0,35.0,8.0,69.0,2.0,23.0,58.0,5.0
2021-10-31,37.0,75.0,47.0,31.0,53.0,14.0,56.0,26.0,7.0,0.0,5.0,15.0,7.0,6.0,59.0,14.0,2.0,21.0,34.0,8.0,72.0,3.0,21.0,60.0,5.0
2021-11-01,51.0,86.0,28.0,24.0,65.0,14.0,51.0,28.0,11.0,20.0,13.0,47.0,11.0,15.0,46.0,14.0,2.0,44.0,28.0,12.0,69.0,4.0,24.0,61.0,9.0
2021-11-02,47.0,84.0,58.0,19.0,68.0,15.0,51.0,31.0,12.0,0.0,4.0,52.0,16.0,19.0,65.0,13.0,2.0,18.0,30.0,18.0,90.0,5.0,28.0,64.0,11.0
2021-11-03,42.0,86.0,23.0,20.0,68.0,13.0,57.0,29.0,13.0,5.0,8.0,41.0,13.0,13.0,50.0,14.0,2.0,48.0,26.0,16.0,56.0,4.0,25.0,67.0,10.0
2021-11-04,40.0,87.0,24.0,22.0,69.0,17.0,62.0,29.0,12.0,10.0,0.0,86.0,14.0,16.0,55.0,22.0,2.0,63.0,29.0,17.0,64.0,4.0,31.0,72.0,11.0
2021-11-05,31.0,78.0,31.0,28.0,62.0,17.0,60.0,28.0,9.0,15.0,17.0,40.0,11.0,10.0,71.0,33.0,2.0,0.0,31.0,15.0,54.0,4.0,25.0,60.0,9.0
2021-11-06,38.0,67.0,27.0,35.0,54.0,16.0,62.0,28.0,9.0,0.0,5.0,22.0,7.0,9.0,32.0,20.0,2.0,0.0,32.0,7.0,72.0,3.0,25.0,63.0,6.0
2021-11-07,36.0,73.0,41.0,24.0,63.0,16.0,87.0,28.0,10.0,0.0,0.0,47.0,12.0,9.0,65.0,16.0,2.0,7.0,36.0,8.0,49.0,2.0,22.0,61.0,5.0
2021-11-08,44.0,86.0,24.0,22.0,73.0,22.0,62.0,30.0,11.0,5.0,4.0,43.0,12.0,11.0,71.0,19.0,2.0,63.0,30.0,13.0,98.0,5.0,28.0,61.0,9.0
2021-11-09,34.0,85.0,34.0,24.0,73.0,20.0,56.0,32.0,13.0,0.0,9.0,53.0,12.0,14.0,68.0,21.0,3.0,100.0,28.0,18.0,87.0,4.0,29.0,70.0,11.0
2021-11-10,31.0,86.0,44.0,22.0,71.0,17.0,65.0,32.0,11.0,5.0,8.0,77.0,11.0,12.0,66.0,19.0,3.0,18.0,26.0,19.0,67.0,3.0,24.0,73.0,11.0
2021-11-11,33.0,84.0,43.0,25.0,68.0,18.0,53.0,31.0,12.0,0.0,0.0,51.0,9.0,15.0,76.0,17.0,3.0,24.0,33.0,18.0,61.0,3.0,23.0,69.0,10.0
2021-11-12,40.0,80.0,31.0,24.0,60.0,18.0,57.0,30.0,11.0,0.0,13.0,59.0,9.0,10.0,48.0,16.0,2.0,31.0,27.0,17.0,65.0,4.0,24.0,66.0,9.0
2021-11-13,32.0,73.0,38.0,32.0,52.0,17.0,54.0,29.0,11.0,11.0,9.0,36.0,7.0,9.0,53.0,16.0,2.0,14.0,36.0,7.0,57.0,3.0,23.0,63.0,6.0
2021-11-14,37.0,71.0,38.0,31.0,58.0,17.0,80.0,29.0,10.0,0.0,9.0,40.0,11.0,6.0,51.0,17.0,2.0,21.0,36.0,8.0,64.0,2.0,22.0,61.0,6.0
2021-11-15,36.0,89.0,44.0,34.0,69.0,18.0,56.0,30.0,13.0,5.0,13.0,68.0,8.0,11.0,75.0,17.0,3.0,55.0,32.0,15.0,66.0,4.0,25.0,66.0,10.0
2021-11-16,43.0,94.0,38.0,24.0,75.0,21.0,64.0,32.0,15.0,5.0,0.0,52.0,14.0,13.0,79.0,19.0,3.0,70.0,28.0,15.0,81.0,5.0,31.0,66.0,10.0
2021-11-17,47.0,89.0,39.0,25.0,72.0,18.0,59.0,32.0,16.0,5.0,8.0,47.0,10.0,11.0,50.0,17.0,3.0,24.0,30.0,16.0,53.0,4.0,31.0,70.0,12.0
2021-11-18,42.0,86.0,34.0,30.0,67.0,18.0,57.0,32.0,14.0,5.0,13.0,62.0,11.0,13.0,68.0,17.0,3.0,56.0,37.0,16.0,56.0,4.0,28.0,69.0,11.0
2021-11-19,39.0,82.0,24.0,26.0,63.0,18.0,48.0,29.0,11.0,10.0,9.0,49.0,8.0,10.0,68.0,17.0,3.0,19.0,38.0,13.0,48.0,3.0,25.0,64.0,9.0
2021-11-20,28.0,70.0,49.0,31.0,54.0,18.0,53.0,28.0,11.0,11.0,19.0,29.0,6.0,7.0,41.0,19.0,3.0,7.0,40.0,10.0,73.0,2.0,24.0,66.0,6.0
2021-11-21,27.0,71.0,19.0,26.0,55.0,17.0,79.0,28.0,11.0,0.0,5.0,47.0,5.0,7.0,22.0,21.0,2.0,7.0,40.0,9.0,71.0,2.0,22.0,58.0,6.0
2021-11-22,38.0,85.0,48.0,29.0,60.0,18.0,60.0,31.0,13.0,0.0,9.0,53.0,11.0,9.0,59.0,17.0,3.0,37.0,31.0,14.0,49.0,4.0,22.0,69.0,10.0
2021-11-23,35.0,86.0,24.0,25.0,57.0,17.0,63.0,30.0,12.0,10.0,17.0,47.0,18.0,10.0,57.0,19.0,3.0,25.0,33.0,15.0,65.0,4.0,25.0,61.0,9.0
2021-11-24,33.0,69.0,62.0,31.0,50.0,19.0,62.0,31.0,12.0,15.0,4.0,30.0,17.0,10.0,68.0,17.0,3.0,19.0,31.0,14.0,82.0,2.0,20.0,69.0,7.0
2021-11-25,26.0,60.0,40.0,21.0,41.0,14.0,59.0,29.0,11.0,0.0,0.0,14.0,10.0,4.0,44.0,20.0,2.0,27.0,42.0,6.0,78.0,2.0,20.0,62.0,4.0
2021-11-26,25.0,62.0,64.0,28.0,44.0,21.0,58.0,26.0,11.0,5.0,14.0,14.0,5.0,6.0,68.0,27.0,2.0,19.0,38.0,9.0,82.0,2.0,22.0,54.0,5.0
2021-11-27,29.0,64.0,51.0,31.0,49.0,19.0,63.0,30.0,11.0,5.0,5.0,31.0,12.0,6.0,32.0,27.0,3.0,7.0,38.0,8.0,78.0,1.0,20.0,50.0,5.0
2021-11-28,44.0,73.0,65.0,29.0,54.0,22.0,100.0,32.0,14.0,21.0,18.0,38.0,5.0,7.0,46.0,24.0,3.0,20.0,42.0,7.0,68.0,2.0,20.0,61.0,5.0
2021-11-29,37.0,87.0,48.0,24.0,66.0,19.0,67.0,31.0,15.0,5.0,4.0,67.0,12.0,10.0,51.0,26.0,3.0,40.0,32.0,14.0,47.0,4.0,26.0,61.0,9.0
2021-11-30,34.0,84.0,51.0,23.0,69.0,17.0,74.0,32.0,15.0,27.0,20.0,52.0,10.0,16.0,44.0,21.0,3.0,35.0,31.0,18.0,57.0,4.0,24.0,64.0,10.0
2021-12-01,49.0,83.0,82.0,23.0,70.0,19.0,64.0,34.0,16.0,5.0,8.0,82.0,8.0,14.0,51.0,16.0,4.0,23.0,27.0,18.0,76.0,5.0,26.0,63.0,11.0
2021-12-02,40.0,85.0,49.0,29.0,70.0,18.0,66.0,34.0,16.0,14.0,8.0,47.0,11.0,13.0,80.0,17.0,4.0,41.0,33.0,15.0,59.0,4.0,26.0,65.0,11.0
2021-12-03,45.0,88.0,60.0,23.0,62.0,19.0,65.0,33.0,12.0,5.0,8.0,51.0,12.0,14.0,56.0,17.0,3.0,36.0,31.0,15.0,50.0,4.0,25.0,71.0,10.0
2021-12-04,31.0,73.0,78.0,26.0,51.0,19.0,57.0,31.0,12.0,11.0,19.0,36.0,6.0,9.0,52.0,18.0,3.0,13.0,32.0,11.0,77.0,2.0,22.0,64.0,6.0
2021-12-05,37.0,73.0,70.0,29.0,59.0,20.0,79.0,33.0,12.0,16.0,18.0,32.0,7.0,6.0,40.0,19.0,3.0,27.0,37.0,9.0,74.0,2.0,24.0,57.0,6.0
2021-12-06,32.0,89.0,39.0,19.0,70.0,18.0,53.0,33.0,14.0,5.0,4.0,63.0,10.0,13.0,53.0,17.0,4.0,36.0,27.0,16.0,54.0,4.0,27.0,64.0,11.0
2021-12-07,46.0,87.0,63.0,29.0,69.0,21.0,63.0,34.0,15.0,5.0,4.0,60.0,8.0,13.0,63.0,18.0,4.0,30.0,26.0,14.0,47.0,5.0,22.0,72.0,13.0
2021-12-08,27.0,88.0,41.0,21.0,73.0,20.0,63.0,33.0,16.0,5.0,4.0,75.0,11.0,13.0,50.0,17.0,3.0,80.0,29.0,15.0,52.0,4.0,27.0,66.0,11.0
2021-12-09,40.0,86.0,68.0,27.0,68.0,17.0,60.0,33.0,16.0,5.0,0.0,49.0,10.0,14.0,65.0,16.0,4.0,31.0,29.0,14.0,39.0,4.0,28.0,70.0,11.0
2021-12-10,32.0,75.0,41.0,25.0,61.0,17.0,56.0,32.0,13.0,10.0,9.0,43.0,15.0,13.0,56.0,33.0,3.0,19.0,30.0,10.0,53.0,3.0,29.0,58.0,9.0
2021-12-11,42.0,72.0,49.0,29.0,49.0,17.0,55.0,31.0,11.0,11.0,9.0,47.0,8.0,9.0,24.0,40.0,3.0,41.0,34.0,10.0,40.0,1.0,26.0,58.0,6.0
2021-12-12,30.0,72.0,33.0,29.0,53.0,22.0,79.0,31.0,13.0,0.0,9.0,57.0,9.0,8.0,42.0,32.0,3.0,13.0,35.0,9.0,84.0,1.0,22.0,64.0,6.0
2021-12-13,41.0,81.0,45.0,24.0,65.0,20.0,60.0,33.0,17.0,0.0,4.0,76.0,25.0,14.0,50.0,53.0,4.0,56.0,31.0,15.0,48.0,3.0,27.0,62.0,10.0
2021-12-14,43.0,84.0,24.0,22.0,63.0,23.0,57.0,35.0,18.0,5.0,0.0,46.0,30.0,23.0,93.0,37.0,4.0,18.0,27.0,16.0,42.0,4.0,27.0,67.0,11.0
2021-12-15,42.0,85.0,44.0,25.0,62.0,23.0,59.0,35.0,19.0,5.0,0.0,29.0,24.0,22.0,54.0,25.0,4.0,49.0,28.0,18.0,39.0,3.0,23.0,62.0,10.0
2021-12-16,46.0,83.0,49.0,27.0,65.0,21.0,57.0,39.0,19.0,0.0,0.0,40.0,17.0,13.0,56.0,22.0,5.0,38.0,30.0,13.0,63.0,3.0,24.0,68.0,11.0
2021-12-17,41.0,73.0,29.0,23.0,51.0,22.0,54.0,35.0,17.0,0.0,9.0,41.0,11.0,11.0,48.0,22.0,5.0,45.0,30.0,16.0,46.0,2.0,24.0,68.0,9.0
2021-12-18,28.0,68.0,62.0,32.0,46.0,22.0,55.0,38.0,15.0,11.0,15.0,19.0,12.0,6.0,52.0,21.0,5.0,7.0,32.0,9.0,45.0,2.0,23.0,63.0,6.0
2021-12-19,33.0,67.0,34.0,20.0,42.0,25.0,78.0,37.0,20.0,11.0,15.0,15.0,15.0,6.0,51.0,18.0,5.0,14.0,37.0,10.0,70.0,1.0,23.0,60.0,5.0
2021-12-20,33.0,72.0,22.0,27.0,53.0,22.0,60.0,42.0,23.0,5.0,9.0,24.0,13.0,8.0,57.0,19.0,7.0,7.0,29.0,14.0,50.0,4.0,24.0,63.0,8.0
2021-12-21,26.0,74.0,42.0,29.0,48.0,29.0,57.0,47.0,27.0,5.0,9.0,30.0,14.0,7.0,23.0,17.0,8.0,19.0,27.0,18.0,53.0,2.0,24.0,66.0,9.0
2021-12-22,35.0,70.0,63.0,23.0,47.0,29.0,67.0,50.0,27.0,10.0,9.0,30.0,14.0,8.0,24.0,17.0,10.0,26.0,26.0,16.0,47.0,3.0,25.0,69.0,8.0
2021-12-23,49.0,72.0,37.0,27.0,43.0,30.0,59.0,50.0,26.0,11.0,18.0,21.0,8.0,7.0,24.0,16.0,10.0,33.0,31.0,17.0,44.0,2.0,20.0,66.0,6.0
2021-12-24,26.0,60.0,20.0,29.0,38.0,31.0,52.0,53.0,25.0,6.0,5.0,15.0,9.0,6.0,50.0,16.0,11.0,29.0,34.0,9.0,64.0,1.0,19.0,66.0,5.0
2021-12-25,33.0,54.0,17.0,12.0,37.0,28.0,50.0,46.0,21.0,6.0,11.0,24.0,5.0,5.0,52.0,19.0,10.0,8.0,34.0,7.0,57.0,1.0,19.0,67.0,6.0
2021-12-26,37.0,65.0,43.0,19.0,41.0,33.0,69.0,54.0,28.0,11.0,10.0,8.0,11.0,5.0,30.0,24.0,11.0,7.0,34.0,8.0,57.0,1.0,22.0,70.0,5.0
2021-12-27,31.0,72.0,52.0,23.0,47.0,35.0,55.0,58.0,33.0,25.0,13.0,17.0,14.0,8.0,40.0,28.0,19.0,25.0,32.0,16.0,69.0,5.0,22.0,61.0,6.0
2021-12-28,35.0,72.0,49.0,22.0,50.0,40.0,62.0,64.0,41.0,5.0,13.0,27.0,10.0,8.0,34.0,27.0,26.0,13.0,30.0,17.0,52.0,3.0,25.0,64.0,6.0
2021-12-29,29.0,77.0,58.0,23.0,48.0,33.0,56.0,61.0,36.0,20.0,0.0,39.0,11.0,8.0,55.0,23.0,19.0,43.0,32.0,17.0,62.0,4.0,23.0,73.0,6.0
