,Date,MRNA_Open,MRNA_Close,MRNA_Difference,MRNA_Volume,JNJ_Open,JNJ_Close,JNJ_Difference,JNJ_Volume,BTNX_Open,BTNX_Close,BTNX_Difference,BTNX_Volume,DJIA_Open,DJIA_Close,DJIA_Difference,DJIA_Volume,PFE_Open,PFE_Close,PFE_Difference,PFE_Volume,Total Doses Administered,Daily Increase,Current Hospitalized COVID-19 Patients,Number of Flights
457,2021-09-24,448.08,430.14,17.94,12984600,164.75,164.36,0.39,4399300,350.0,333.48,16.52,2603100,"34,762.31","34,798.00",-35.69,"254,310,000",44.07,43.94,0.13,16150700,394655482.0,977248.0,80414.14,213051.0
458,2021-09-27,430.6,408.84,21.76,13348200,164.0,163.17,0.83,5775500,335.36,307.09,28.27,4089300,"34,739.27","34,869.37",-130.1,"289,480,000",43.92,43.57,0.35,19955900,396750796.0,1020514.0,76328.57,189203.0
459,2021-09-28,398.56,384.21,14.35,15936000,163.1,162.81,0.29,7610400,293.7,276.52,17.18,5854400,"34,747.70","34,299.99",447.71,"379,020,000",43.07,43.04,0.03,28512200,397872346.0,1121550.0,74930.71,191995.0
460,2021-09-29,393.21,378.9,14.31,11416700,163.0,164.02,-1.02,5124100,287.0,277.44,9.56,2776300,"34,360.08","34,390.72",-30.64,"290,350,000",43.22,43.53,-0.31,18037200,399000711.0,1128365.0,73498.29,199333.0
461,2021-09-30,381.82,384.86,-3.04,9611500,164.64,161.5,3.14,6972300,278.14,272.99,5.15,2632600,"34,467.98","33,843.92",624.06,"354,830,000",43.79,43.01,0.78,21103300,400149891.0,1149180.0,71942.14,202142.0
462,2021-10-01,358.33,341.09,17.24,34351300,161.53,160.47,1.06,8568300,251.0,254.79,-3.79,6885400,"33,930.70","34,326.46",-395.76,"427,580,000",42.52,42.93,-0.41,38483000,401440726.0,1290835.0,70494.29,206736.0
463,2021-10-04,308.88,325.84,-16.96,23331500,159.99,159.22,0.77,8620700,234.93,248.9,-13.97,3719000,"34,312.96","34,002.92",310.04,"396,860,000",42.93,42.42,0.51,28906500,403403023.0,973235.0,66364.57,177405.0
464,2021-10-05,331.0,332.11,-1.11,11637500,159.86,159.58,0.28,5129000,253.95,250.12,3.83,2038500,"34,035.25","34,314.67",-279.42,"311,520,000",42.53,42.32,0.21,19342600,404408086.0,1005063.0,65086.14,181512.0
465,2021-10-06,318.71,302.42,16.29,17457400,159.87,159.91,-0.04,7312600,246.96,236.14,10.82,2434200,"34,198.96","34,416.99",-218.03,"322,170,000",42.06,42.02,0.04,30483800,405427983.0,1019897.0,63901.29,189058.0
466,2021-10-07,295.46,309.36,-13.9,15791000,160.02,161.34,-1.32,5309200,235.8,246.57,-10.77,2585500,"34,509.72","34,754.94",-245.22,"273,290,000",42.52,42.74,-0.22,19778300,406424422.0,996439.0,62900.86,198249.0
467,2021-10-08,310.8,304.91,5.89,10620500,161.32,160.93,0.39,4343200,252.03,245.95,6.08,1913300,"34,757.57","34,746.25",11.32,"238,080,000",42.73,42.45,0.28,12770200,407556229.0,1131807.0,61720.86,201562.0
468,2021-10-11,299.32,305.1,-5.78,7625800,160.86,160.25,0.61,4101600,244.0,243.02,0.98,1244400,"34,723.79","34,496.06",227.73,"256,820,000",42.45,42.06,0.39,11984200,409247728.0,847360.0,58457.57,181367.0
469,2021-10-12,313.04,311.13,1.9,10193200,160.0,157.69,2.31,6686400,247.73,243.77,3.96,1292000,"34,507.15","34,378.34",128.81,"319,010,000",42.16,41.85,0.31,16222300,410163831.0,916103.0,57541.86,181111.0
470,2021-10-13,314.9,321.5,-6.6,12770600,157.82,159.2,-1.38,6901100,247.07,249.4,-2.33,1437700,"34,372.71","34,377.81",-5.1,"316,220,000",41.75,41.42,0.33,28205700,411057740.0,893909.0,56630.57,191916.0
471,2021-10-14,329.0,331.88,-2.88,12851300,159.71,160.11,-0.4,4579200,253.13,250.33,2.8,1708700,"34,443.22","34,912.56",-469.34,"338,540,000",41.56,41.67,-0.11,17590300,411958911.0,901171.0,55701.71,202454.0
472,2021-10-15,341.01,324.21,16.8,17223200,161.03,161.3,-0.27,6912500,252.8,247.68,5.12,1653000,"35,023.63","35,294.76",-271.13,"327,870,000",41.9,41.49,0.41,23530800,412998444.0,1039533.0,54947.71,207998.0
473,2021-10-18,322.26,334.84,-12.58,8753700,160.25,160.12,0.13,7465500,245.34,261.09,-15.75,2011900,"35,221.02","35,258.61",-37.59,"312,640,000",41.45,41.32,0.13,21733000,414576757.0,822874.0,52683.57,192376.0
474,2021-10-19,339.11,333.61,5.5,8561100,160.9,163.87,-2.97,10081300,273.0,262.85,10.15,3854500,"35,325.37","35,457.31",-131.94,"278,510,000",41.6,42.09,-0.49,17159800,415389777.0,813020.0,51713.43,198885.0
475,2021-10-20,334.01,333.01,1.0,4983200,163.98,163.78,0.2,6003200,268.73,269.42,-0.69,2029200,"35,475.16","35,609.34",-134.18,"265,750,000",42.12,42.8,-0.68,22788300,416214356.0,824579.0,50791.71,202587.0
476,2021-10-21,337.21,339.57,-2.36,5597600,164.3,163.4,0.9,4524100,276.6,286.36,-9.76,2558800,"35,520.32","35,603.08",-82.76,"298,390,000",43.06,42.86,0.2,22142300,417060988.0,846632.0,49926.14,198769.0
477,2021-10-22,332.54,326.54,6.0,7780200,163.06,163.72,-0.66,4304300,294.78,278.34,16.44,3558900,"35,607.72","35,677.02",-69.3,"346,290,000",42.82,43.16,-0.34,17183000,418424074.0,1363086.0,49091.43,203026.0
478,2021-10-25,327.36,349.56,-22.2,9772200,163.72,164.08,-0.36,6715400,278.68,294.92,-16.24,2853000,"35,692.62","35,741.15",-48.53,"267,220,000",43.2,43.15,0.05,22846200,421227560.0,1510953.0,46912.43,174705.0
479,2021-10-26,352.0,345.74,6.26,6673500,164.56,165.75,-1.19,6939100,295.51,292.39,3.12,2272400,"35,791.05","35,756.88",34.17,"321,910,000",43.33,43.56,-0.23,29729100,422770221.0,1542661.0,46300.57,182511.0
480,2021-10-27,344.25,340.88,3.37,4716000,165.68,163.74,1.94,7018800,294.54,278.77,15.77,1914300,"35,835.43","35,490.69",344.74,"354,180,000",43.46,42.97,0.49,22317500,424374535.0,1604314.0,45683.0,192384.0
481,2021-10-28,343.1,347.92,-4.82,4738900,163.77,162.85,0.92,6278800,282.5,283.98,-1.48,1468500,"35,545.41","35,730.48",-185.07,"337,400,000",42.95,43.18,-0.23,18023400,425964933.0,1590398.0,45090.14,190271.0
482,2021-10-29,344.47,345.21,-0.74,4459000,162.35,162.88,-0.53,8526400,283.75,278.73,5.02,1462600,"35,712.28","35,819.56",-107.28,"399,400,000",43.09,43.74,-0.65,30257400,427731282.0,1766349.0,44536.14,187891.0
483,2021-11-01,334.99,337.17,-2.18,8662800,163.16,163.02,0.14,5846400,282.0,274.32,7.68,1798700,"35,833.65","35,913.84",-80.19,"292,880,000",44.14,43.64,0.5,32681500,430415377.0,1437902.0,42989.57,181244.0
484,2021-11-02,338.74,348.64,-9.9,5259400,163.7,165.59,-1.89,8450600,282.08,289.48,-7.4,2469800,"35,935.11","36,052.63",-117.52,"304,510,000",45.08,45.45,-0.37,69248000,431900368.0,1484991.0,42496.43,184594.0
485,2021-11-03,350.0,345.92,4.08,6447800,165.04,165.06,-0.02,6717800,293.53,295.41,-1.88,2416800,"36,059.09","36,157.58",-98.49,"262,540,000",45.52,44.82,0.7,44593100,433441572.0,1541204.0,42082.29,190691.0
486,2021-11-04,295.81,284.02,11.79,30967700,164.94,164.6,0.34,8224400,283.78,273.94,9.84,5055900,"36,107.46","36,124.23",-16.77,"307,640,000",44.29,43.85,0.44,38172500,435058135.0,1616563.0,41697.86,191750.0
487,2021-11-05,241.57,236.99,4.58,59299200,162.48,163.43,-0.95,6214600,240.47,216.64,23.83,11602800,"36,268.75","36,327.95",-59.2,"344,600,000",48.09,48.61,-0.52,173753300,436947229.0,1889094.0,41352.71,199895.0
488,2021-11-08,233.06,244.68,-11.62,14606800,163.68,162.87,0.81,5578800,232.18,242.6,-10.42,4834300,"36,416.46","36,432.22",-15.76,"284,400,000",48.61,48.33,0.28,57423300,439968638.0,1446289.0,40587.86,189867.0
489,2021-11-09,246.07,236.85,9.22,10960300,162.61,162.51,0.1,6112800,251.66,226.37,25.29,5541700,"36,404.53","36,319.98",84.55,"258,020,000",48.33,47.3,1.03,29920400,441586766.0,1618128.0,40525.43,195032.0
490,2021-11-10,230.1,228.96,1.14,9118500,162.53,164.27,-1.74,6225100,233.16,235.4,-2.24,4053700,"36,299.25","36,079.94",219.31,"278,390,000",47.4,49.02,-1.62,42696200,443332894.0,1746128.0,40513.43,191570.0
491,2021-11-11,227.67,225.82,1.85,8359400,163.49,163.06,0.43,4118800,237.44,235.89,1.55,2266200,"36,038.78","35,921.23",117.55,"270,320,000",49.23,50.18,-0.95,42370400,444916650.0,1583756.0,40575.86,181627.0
492,2021-11-12,225.86,231.19,-5.33,6823500,167.43,165.01,2.42,18982100,233.5,238.14,-4.64,1733400,"35,963.78","36,100.31",-136.53,"293,180,000",50.42,49.73,0.69,27766700,446885402.0,1968752.0,40684.43,178163.0
493,2021-11-15,230.82,235.07,-4.25,5665200,165.0,163.52,1.48,7496200,241.72,250.48,-8.76,2629200,"36,128.83","36,087.45",41.38,"280,660,000",49.73,49.65,0.08,27763200,450155154.0,1532187.0,41315.14,177433.0
494,2021-11-16,234.01,234.28,-0.27,5332000,163.18,162.67,0.51,7594700,247.04,258.05,-11.01,3291700,"36,076.18","36,142.22",-66.04,"308,290,000",49.47,49.6,-0.13,31297200,451817138.0,1661984.0,41638.71,185253.0
495,2021-11-17,234.79,242.23,-7.44,8015800,162.87,163.28,-0.41,5414500,263.64,272.0,-8.36,2897300,"36,159.70","35,931.05",228.65,"358,310,000",49.94,50.87,-0.93,36889800,453555005.0,1737867.0,41995.29,191023.0
496,2021-11-18,246.12,251.41,-5.29,7395600,163.45,162.4,1.05,6358700,277.28,274.06,3.22,2635700,"35,901.69","35,870.95",30.74,"435,080,000",51.1,51.41,-0.31,32872600,455320922.0,1765917.0,42468.86,188759.0
497,2021-11-19,265.42,263.78,1.64,15624000,163.04,162.89,0.15,7620700,277.68,289.75,-12.07,4140100,"35,879.09","35,601.98",277.11,"408,840,000",51.96,50.8,1.16,47966200,457369907.0,2048985.0,42959.71,195824.0
498,2021-11-22,268.07,282.69,-14.62,13852800,161.03,159.7,1.33,7634500,298.0,321.71,-23.71,5616400,"35,631.41","35,619.25",12.16,"420,810,000",50.95,51.2,-0.25,27287900,461017691.0,1790655.0,44445.29,179359.0
499,2021-11-23,277.74,276.38,1.36,6900200,159.52,160.69,-1.17,7734000,308.2,308.84,-0.64,4343100,"35,619.92","35,813.80",-193.88,"392,520,000",50.58,51.08,-0.5,24946200,462786057.0,1768366.0,44943.43,195774.0
500,2021-11-24,273.01,273.39,-0.38,4760200,160.14,160.24,-0.1,5230900,295.0,304.76,-9.76,2393500,"35,752.31","35,804.38",-52.07,"280,960,000",51.18,50.89,0.29,18556800,464152843.0,1366786.0,45047.57,191905.0
501,2021-11-26,319.34,329.63,-10.29,35901200,160.6,159.2,1.4,8523100,337.43,348.0,-10.57,11029000,"35,366.69","34,899.34",467.35,"324,580,000",54.04,54.0,0.04,66561300,465369480.0,1190758.0,45772.43,157889.0
502,2021-11-29,370.33,368.51,1.82,33950600,159.5,159.75,-0.25,9188500,369.5,362.52,6.98,6067600,"35,017.71","35,135.94",-118.23,"416,040,000",55.15,52.4,2.75,72660800,468470506.0,1639157.0,47761.86,187450.0
503,2021-11-30,351.58,352.43,-0.85,25159300,158.51,155.93,2.58,14981700,335.6,351.74,-16.14,4732500,"35,056.99","34,483.72",573.27,"678,800,000",52.31,53.73,-1.42,64598400,470365239.0,1894733.0,48498.71,188234.0
504,2021-12-01,330.0,310.61,19.39,21549200,156.88,158.08,-1.2,9835800,335.65,334.48,1.17,3708300,"34,678.94","34,022.04",656.9,"496,000,000",52.47,54.68,-2.21,59810400,472476402.0,2111163.0,49659.71,190620.0
505,2021-12-02,301.29,301.49,-0.2,15409500,157.26,157.09,0.17,11334700,311.0,333.49,-22.49,4120100,"34,076.25","34,639.79",-563.54,"466,900,000",53.82,53.04,0.78,46361700,474602816.0,2126414.0,50555.57,194370.0
506,2021-12-03,318.09,306.72,11.37,12688100,157.91,159.38,-1.47,8750200,338.0,344.06,-6.06,3321500,"34,692.78","34,580.08",112.7,"439,550,000",53.71,54.27,-0.56,37544700,477000009.0,2397193.0,51433.14,195817.0
507,2021-12-06,280.85,265.33,15.52,19845000,160.19,162.94,-2.75,9692000,317.57,279.83,37.74,6780100,"34,633.43","35,227.03",-593.6,"416,720,000",53.78,51.48,2.3,53724000,480974528.0,1798658.0,53794.0,158922.0
508,2021-12-07,268.14,282.35,-14.21,10767100,164.0,163.36,0.64,8311300,287.72,302.69,-14.97,3478200,"35,423.99","35,719.43",-295.44,"474,940,000",51.25,51.72,-0.47,41575400,482851822.0,1877294.0,54684.57,177255.0
509,2021-12-08,282.38,283.4,-1.02,7107700,163.47,164.34,-0.87,6216400,308.65,291.94,16.71,3983300,"35,716.85","35,754.75",-37.9,"387,650,000",52.75,51.4,1.35,37429200,484742799.0,1890977.0,55595.86,178912.0
510,2021-12-09,285.19,272.21,12.98,5231800,164.18,165.9,-1.72,8574200,298.06,284.21,13.85,1979800,"35,722.26","35,754.69",-32.43,"353,020,000",51.51,52.08,-0.57,38325700,486630131.0,1887332.0,56563.0,185353.0
511,2021-12-10,235.4,257.06,-21.65,17442400,165.57,165.49,0.08,6571900,268.72,257.68,11.04,5041600,"35,830.55","35,970.99",-140.44,"361,200,000",51.2,52.78,-1.58,26043000,488695809.0,2065678.0,57511.71,181222.0
512,2021-12-13,257.4,271.99,-14.59,10588700,164.75,168.45,-3.7,11142300,267.14,278.22,-11.08,4028700,"35,958.93","35,650.95",307.98,"441,110,000",53.44,55.2,-1.76,54923200,492139928.0,1588822.0,60058.86,184119.0
513,2021-12-14,264.3,277.16,-12.86,6444900,168.33,170.29,-1.96,10482400,272.0,276.77,-4.77,2172500,"35,605.73","35,544.18",61.55,"440,900,000",54.77,55.54,-0.77,48685700,493824845.0,1684917.0,60671.43,179521.0
514,2021-12-15,271.8,283.28,-11.48,9269500,169.85,171.14,-1.29,8552200,271.78,287.05,-15.27,2795300,"35,549.35","35,927.43",-378.08,"424,720,000",56.11,58.8,-2.69,75202900,495508445.0,1683600.0,61172.0,177308.0
515,2021-12-16,284.2,282.02,2.18,5974300,171.26,173.01,-1.75,8998600,288.27,283.68,4.59,2091900,"36,036.28","35,897.64",138.64,"473,620,000",58.36,61.25,-2.89,75183600,497164406.0,1655961.0,61553.14,185062.0
516,2021-12-17,275.57,294.8,-19.23,10609300,169.64,168.23,1.41,16726200,279.6,287.28,-7.68,2496200,"35,800.11","35,365.44",434.67,"750,480,000",59.93,59.48,0.45,104192100,499060357.0,1895951.0,61844.0,192674.0
517,2021-12-20,321.3,276.38,44.92,16985300,167.81,167.75,0.06,7954500,299.41,275.23,24.18,2669500,"35,222.12","34,932.16",289.96,"386,590,000",60.6,61.02,-0.42,55712200,502600525.0,1805638.0,62215.71,183377.0
518,2021-12-21,275.5,268.14,7.36,12537400,168.06,167.21,0.85,7954200,275.4,271.46,3.94,2768800,"35,069.50","35,492.70",-423.2,"346,080,000",60.01,58.95,1.06,63877900,504531709.0,1931184.0,62332.86,183361.0
519,2021-12-22,264.06,251.36,12.7,13957300,167.06,167.93,-0.87,4178200,273.45,259.7,13.75,3092400,"35,491.71","35,753.89",-262.18,"281,930,000",59.25,59.55,-0.3,62594900,506357533.0,1825824.0,62492.86,187959.0
520,2021-12-23,250.41,249.99,0.42,9839200,167.88,168.25,-0.37,3501500,258.33,255.29,3.04,2604500,"35,782.42","35,950.56",-168.14,"247,420,000",59.82,58.71,1.11,39203200,507789360.0,1431827.0,62849.86,179535.0
521,2021-12-27,243.0,246.88,-3.88,8252300,169.14,169.67,-0.53,3704800,253.24,254.84,-1.6,1514800,"35,954.48","36,302.38",-347.9,"244,350,000",58.85,59.2,-0.35,27362600,510138374.0,1496644.0,66303.57,153431.0
522,2021-12-28,245.37,241.44,3.93,9288000,169.79,170.35,-0.56,3187000,250.35,241.4,8.95,2551600,"36,302.99","36,398.21",-95.22,"239,090,000",59.05,58.01,1.04,36901700,511792488.0,1654114.0,68501.43,152950.0
523,2021-12-29,239.33,247.88,-8.55,9144600,170.0,171.55,-1.55,3662000,235.12,240.61,-5.49,2713700,"36,421.14","36,488.63",-67.49,"213,480,000",57.31,57.58,-0.27,26170200,513428887.0,1636399.0,71408.29,151841.0
524,2021-12-30,243.83,251.6,-7.77,6581800,172.12,172.31,-0.19,4231800,239.02,256.81,-17.79,2353500,"36,522.48","36,398.08",124.4,"205,620,000",57.75,58.4,-0.65,24559000,514923002.0,1494115.0,74766.86,151570.0
525,2021-12-31,249.88,253.98,-4.1,6822000,172.53,171.07,1.46,4409500,253.56,257.8,-4.24,1159100,"36,385.85","36,338.30",47.55,"213,200,000",58.53,59.05,-0.52,28579600,515517980.0,594978.0,78665.29,139359.0
526,2022-01-03,247.12,235.05,12.07,11860900,170.21,171.54,-1.33,6012200,253.87,231.85,22.02,3776400,"36,321.59","36,585.06",-263.47,"347,930,000",58.5,56.65,1.85,57219200,517314075.0,1210295.0,92304.0,161499.0
527,2022-01-04,232.2,233.06,-0.86,10455000,171.06,171.08,-0.02,6748400,231.81,224.09,7.72,3403800,"36,636.00","36,799.65",-163.65,"435,080,000",56.22,54.53,1.69,66993100,518694194.0,1380119.0,97256.29,168913.0
528,2022-01-05,232.1,215.23,16.87,9042200,172.0,172.22,-0.22,7016100,230.47,211.43,19.04,3098300,"36,722.60","36,407.11",315.49,"462,040,000",55.84,55.63,0.21,52956400,520103026.0,1408832.0,102234.43,164358.0
529,2022-01-06,216.04,216.06,-0.02,8173000,172.15,171.63,0.52,7301600,214.48,214.74,-0.26,2753800,"36,409.05","36,236.47",172.58,"385,890,000",55.16,54.84,0.32,37000400,521523842.0,1420816.0,107367.57,168443.0
530,2022-01-07,216.41,213.86,2.55,5275700,171.46,173.95,-2.49,6984900,213.7,211.84,1.86,1200600,"36,249.59","36,231.66",17.93,"356,110,000",55.36,55.72,-0.36,27686700,523117061.0,1593219.0,112625.43,167800.0
531,2022-01-10,211.37,233.7,-22.33,17191500,173.69,173.09,0.6,7698400,204.45,230.0,-25.55,3737700,"36,175.21","36,068.87",106.34,"430,680,000",55.71,56.24,-0.53,34044700,525847249.0,1223275.0,127159.14,163573.0
532,2022-01-11,226.0,221.39,4.61,7331200,172.99,171.25,1.74,8341100,222.93,215.8,7.13,2614100,"36,058.85","36,252.02",-193.17,"356,850,000",56.75,56.69,0.06,33576600,527118862.0,1271613.0,131504.29,170750.0
533,2022-01-12,220.48,222.89,-2.41,5846600,169.61,169.79,-0.18,8116200,216.78,220.87,-4.09,1806600,"36,336.16","36,290.32",45.84,"310,180,000",56.34,56.65,-0.31,27608500,528388770.0,1269908.0,135394.57,181070.0
534,2022-01-13,219.56,210.17,9.39,7405700,169.0,168.76,0.24,6159400,217.09,202.99,14.1,2252700,"36,312.49","36,113.62",198.87,"343,640,000",56.53,55.54,0.99,28117900,529635998.0,1247228.0,138678.14,185403.0
535,2022-01-14,204.01,204.73,-0.72,10114400,168.63,167.84,0.79,5847700,195.56,196.0,-0.44,2861700,"35,996.43","35,911.81",84.62,"389,200,000",54.98,54.95,0.03,27060000,531059158.0,1423160.0,141419.86,180672.0
536,2022-01-18,196.91,186.61,10.3,11030800,167.1,167.1,0.0,7815600,183.27,169.23,14.04,4740300,"35,661.76","35,368.47",293.29,"427,260,000",54.5,54.11,0.39,35598000,533972770.0,963429.0,147406.29,166452.0
537,2022-01-19,188.84,174.07,14.77,10597600,167.2,166.58,0.62,5926500,171.64,161.66,9.98,3528300,"35,412.30","35,028.65",383.65,"393,080,000",53.65,53.54,0.11,27300400,534914593.0,941823.0,148081.43,169845.0
538,2022-01-20,174.99,167.52,7.47,11489600,167.29,165.25,2.04,6011300,166.41,156.53,9.88,3282700,"35,102.66","34,715.39",387.27,"369,070,000",53.96,54.05,-0.09,35105300,535810610.0,896017.0,148315.57,169055.0
539,2022-01-21,166.23,160.07,6.16,11801300,166.19,164.87,1.32,10550300,153.85,147.5,6.35,4395500,"34,701.69","34,265.37",436.32,"523,880,000",54.42,52.79,1.63,41059000,536844254.0,1033644.0,148047.29,178918.0
540,2022-01-24,153.47,157.3,-3.83,16626800,164.0,162.97,1.03,14054600,141.99,150.98,-8.99,5811000,"34,070.61","34,364.50",-293.89,"664,010,000",51.75,51.54,0.21,59036400,538525212.0,763266.0,145872.43,168443.0
541,2022-01-25,156.01,152.54,3.47,11475000,162.36,167.63,-5.27,14081200,157.49,156.49,0.99,4071000,"34,186.64","34,297.73",-111.09,"506,430,000",51.36,52.54,-1.18,43983200,539291310.0,766098.0,144428.43,165606.0
542,2022-01-26,157.99,154.96,3.03,9295900,167.54,168.38,-0.84,9963200,163.53,160.7,2.83,2688100,"34,520.82","34,168.09",352.73,"546,330,000",52.57,53.01,-0.44,39644800,540047594.0,756284.0,142616.43,175538.0
543,2022-01-27,157.43,148.62,8.81,8661700,169.39,170.59,-1.2,9066700,161.93,154.54,7.39,2477500,"34,261.75","34,160.78",100.97,"527,780,000",53.02,53.37,-0.35,36957200,540798699.0,751105.0,140453.43,184883.0
544,2022-01-28,149.95,159.47,-9.52,6756200,170.86,171.79,-0.93,9783100,154.0,162.22,-8.22,1432400,"34,135.24","34,725.47",-590.23,"568,440,000",53.77,54.33,-0.56,28590400,541707601.0,908902.0,138055.14,180749.0
545,2022-01-31,160.05,169.33,-9.28,9292600,171.5,172.29,-0.79,8054800,166.0,172.08,-6.08,1860200,"34,691.17","35,131.86",-440.69,"468,070,000",54.0,52.69,1.31,38644600,543013216.0,601694.0,129780.71,168218.0
546,2022-02-01,175.2,172.74,2.46,7329800,171.74,170.88,0.86,8154700,182.18,179.6,2.58,1933300,"35,151.47","35,405.24",-253.77,"386,080,000",52.74,53.07,-0.33,27883300,543588307.0,575091.0,126537.14,163738.0
547,2022-02-02,170.81,169.61,1.2,5395000,169.65,172.77,-3.12,7382800,181.0,180.15,0.85,1823300,"35,378.19","35,629.33",-251.14,"359,540,000",52.84,53.86,-1.02,32039300,544126123.0,537816.0,123137.57,152315.0
548,2022-02-03,165.07,163.95,1.12,4490400,172.26,172.76,-0.5,6240400,172.35,175.02,-2.67,1405300,"35,520.08","35,111.16",408.92,"381,020,000",53.33,53.38,-0.05,22635800,544616938.0,490815.0,119692.43,149649.0
549,2022-02-04,165.64,163.01,2.63,4369900,171.0,171.63,-0.63,6391900,175.77,176.57,-0.8,880300,"35,095.74","35,089.74",6,"349,880,000",53.02,53.0,0.02,24925900,545238045.0,621107.0,116146.86,155219.0
550,2022-02-07,162.2,160.27,1.93,4429300,171.41,171.06,0.35,6065700,175.59,172.81,2.78,1494100,"35,108.38","35,091.13",17.25,"328,910,000",53.3,53.21,0.09,32358500,546316840.0,456914.0,105178.43,170108.0
551,2022-02-08,155.2,153.31,1.89,7616400,171.02,171.51,-0.49,6296100,162.35,159.6,2.75,3091900,"35,160.68","35,462.78",-302.1,"319,190,000",50.64,51.7,-1.06,67922000,546787888.0,471048.0,101406.57,182198.0
552,2022-02-09,154.37,164.03,-9.66,5621600,172.07,171.49,0.58,5387500,162.9,173.33,-10.43,1874500,"35,614.90","35,768.06",-153.16,"333,610,000",51.64,51.47,0.17,38522200,547266020.0,478132.0,97626.0,194573.0
553,2022-02-10,158.0,160.42,-2.42,5965400,171.21,169.42,1.79,10355300,165.04,167.54,-2.5,1205500,"35,630.81","35,241.59",389.22,"411,620,000",51.04,50.6,0.44,34200600,547739194.0,473174.0,92676.86,197247.0
554,2022-02-11,161.25,161.32,-0.07,5245700,169.12,167.71,1.41,13124800,167.93,170.95,-3.02,1439200,"35,267.89","34,738.06",529.83,"398,860,000",50.33,50.78,-0.45,34970000,548321220.0,582026.0,89003.0,199407.0
555,2022-02-14,157.53,142.47,15.06,16669500,167.71,165.6,2.11,8967600,163.67,154.53,9.14,3229500,"34,694.50","34,566.17",128.33,"370,320,000",49.82,49.8,0.02,42973100,,,,
